instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
liu classical 2 random 0.10 0.07 0.06 0.00 0.02 16 148 9 46 30
liu classical 3 random 0.10 0.07 0.06 0.00 0.01 16 148 9 46 30
liu classical 4 random 0.09 0.06 0.05 0.00 0.01 16 148 9 46 30
liu classical 5 random 0.09 0.06 0.05 0.00 0.01 16 148 9 46 30
liu classical 6 random 0.10 0.07 0.06 0.00 0.01 16 148 9 46 30
liu classical 7 random 0.09 0.06 0.05 0.00 0.01 16 148 9 46 30
liu classical 8 random 0.09 0.06 0.05 0.00 0.01 16 148 9 46 30
liu classical 9 random 0.09 0.06 0.05 0.00 0.01 10 68 4 34 21
liu classical 10 random 0.10 0.07 0.05 0.00 0.01 16 148 9 46 30
liu classical 11 random 0.10 0.07 0.05 0.00 0.01 16 148 9 46 30
liu classical 12 random 0.09 0.06 0.05 0.00 0.02 16 148 9 46 30
liu classical 13 random 0.10 0.07 0.06 0.00 0.01 16 148 9 46 30
liu classical 14 random 0.09 0.06 0.05 0.00 0.01 16 148 9 46 30
liu classical 15 random 0.09 0.06 0.05 0.00 0.01 16 148 9 46 30
liu classical 16 random 0.14 0.11 0.09 0.01 0.01 12 84 5 41 26
liu classical 17 random 0.10 0.07 0.06 0.00 0.01 16 148 9 46 30
liu classical 18 random 0.11 0.08 0.06 0.00 0.02 16 148 9 46 30
liu classical 19 random 0.10 0.07 0.06 0.00 0.01 16 148 9 46 30
liu classical 20 random 0.10 0.07 0.06 0.00 0.02 16 148 9 46 30
liu classical 21 random 0.10 0.07 0.05 0.00 0.01 16 148 9 46 30
liu classical 22 random 0.09 0.06 0.05 0.00 0.02 16 148 9 46 30
liu classical 23 random 0.11 0.08 0.06 0.00 0.01 16 148 9 46 30
liu classical 24 random 0.09 0.06 0.05 0.00 0.01 16 148 9 46 30
liu classical 25 random 0.10 0.07 0.05 0.00 0.02 16 148 9 46 30
liu classical 26 random 0.11 0.08 0.06 0.00 0.02 16 148 9 46 30
liu classical 27 random 0.10 0.07 0.06 0.00 0.02 16 148 9 46 30
liu classical 28 random 0.10 0.07 0.05 0.00 0.02 16 148 9 46 30
liu classical 29 random 0.11 0.08 0.07 0.00 0.02 16 148 9 46 30
liu F4 0 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 1 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 2 random 0.08 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 3 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 4 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 5 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 6 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 7 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 8 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 9 random 0.07 0.04 0.03 0.00 0.02 16 148 9 355 50
liu F4 10 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 11 random 0.07 0.03 0.02 0.00 0.03 16 148 9 355 50
liu F4 12 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 13 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 14 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 15 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 16 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 17 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 18 random 0.07 0.03 0.02 0.00 0.02 16 148 9 355 50
liu F4 19 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 20 random 0.06 0.03 0.02 0.00 0.02 16 148 9 355 50
liu F4 21 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 22 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 23 random 0.07 0.03 0.03 0.00 0.02 16 148 9 355 50
liu F4 24 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 25 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 26 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 27 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 28 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu F4 29 random 0.07 0.03 0.03 0.00 0.03 16 148 9 355 50
liu classical 0 localsearch 1.50 1.45 1.30 0.01 0.02 12 102 5 30 18
liu F4 0 localsearch 0.75 0.70 0.44 0.01 0.03 16 148 9 428 77
czapor87_1h classical 0 static 0.02 0.00 0.00 0.00 0.01 12 156 5 30 18
czapor87_1h F4 0 static 0.03 0.00 0.00 0.00 0.02 12 156 5 163 20
czapor87_1h classical 0 caboara-perry 0.16 0.11 0.09 0.01 0.02 12 156 5 30 18
czapor87_1h F4 0 caboara-perry 0.23 0.19 0.16 0.00 0.02 12 156 5 176 22
czapor87_1h classical 0 perturbation 0.13 0.10 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 1 perturbation 0.13 0.11 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 2 perturbation 0.14 0.11 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 3 perturbation 0.13 0.11 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 4 perturbation 0.14 0.12 0.11 0.00 0.01 12 156 5 30 18
czapor87_1h classical 5 perturbation 0.14 0.11 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 6 perturbation 0.15 0.12 0.12 0.00 0.01 12 156 5 30 18
czapor87_1h classical 7 perturbation 0.14 0.12 0.11 0.00 0.01 12 156 5 30 18
czapor87_1h classical 8 perturbation 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 9 perturbation 0.14 0.11 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 10 perturbation 0.14 0.11 0.11 0.00 0.01 12 156 5 30 18
czapor87_1h classical 11 perturbation 0.15 0.12 0.11 0.00 0.01 12 156 5 30 18
czapor87_1h classical 12 perturbation 0.15 0.13 0.12 0.00 0.01 12 156 5 30 18
czapor87_1h classical 13 perturbation 0.14 0.11 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 14 perturbation 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 15 perturbation 0.13 0.10 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 16 perturbation 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 17 perturbation 0.13 0.10 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 18 perturbation 0.12 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 19 perturbation 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 20 perturbation 0.14 0.11 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 21 perturbation 0.14 0.12 0.11 0.00 0.01 12 156 5 30 18
czapor87_1h classical 22 perturbation 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 23 perturbation 0.13 0.10 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 24 perturbation 0.12 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 25 perturbation 0.12 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 26 perturbation 0.12 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 27 perturbation 0.13 0.10 0.10 0.00 0.01 12 156 5 30 18
czapor87_1h classical 28 perturbation 0.12 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 29 perturbation 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h F4 0 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
el44 classical 5 random 52.12 3.36 1.80 9.65 38.63 12 76 4 721 396
czapor87_1h F4 1 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 2 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 3 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 4 perturbation 0.06 0.04 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 5 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 6 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 7 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 8 perturbation 0.06 0.04 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 9 perturbation 0.07 0.04 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 10 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 11 perturbation 0.07 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 12 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 13 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 14 perturbation 0.07 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 15 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 16 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 17 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 18 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 19 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 20 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 21 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 22 perturbation 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 23 perturbation 0.07 0.04 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 24 perturbation 0.06 0.04 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 25 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 26 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 27 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h F4 28 perturbation 0.07 0.04 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 29 perturbation 0.07 0.04 0.04 0.00 0.02 12 156 5 197 39
czapor87_1h classical 0 random 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 1 random 0.11 0.09 0.07 0.00 0.01 12 156 5 30 18
czapor87_1h classical 2 random 0.10 0.06 0.05 0.01 0.02 12 156 5 41 25
czapor87_1h classical 3 random 0.13 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 4 random 0.11 0.09 0.07 0.00 0.01 12 156 5 30 18
czapor87_1h classical 5 random 0.13 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 6 random 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 7 random 0.12 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 8 random 0.11 0.09 0.07 0.00 0.01 12 156 5 30 18
czapor87_1h classical 9 random 0.10 0.06 0.05 0.01 0.02 12 156 5 41 25
czapor87_1h classical 10 random 0.10 0.07 0.06 0.01 0.02 12 156 5 40 25
czapor87_1h classical 11 random 0.12 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 12 random 0.13 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 13 random 0.12 0.10 0.08 0.00 0.01 12 156 5 30 18
el44 classical 6 random 3.62 0.84 0.55 0.49 2.17 10 61 4 198 59
czapor87_1h classical 14 random 0.12 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 15 random 0.13 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 16 random 0.13 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 17 random 0.10 0.06 0.05 0.01 0.02 13 171 6 45 28
czapor87_1h classical 18 random 0.13 0.11 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 19 random 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 20 random 0.13 0.11 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 21 random 0.13 0.11 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 22 random 0.14 0.10 0.08 0.01 0.02 12 156 5 40 25
czapor87_1h classical 23 random 0.13 0.10 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 24 random 0.26 0.14 0.12 0.02 0.07 15 201 6 93 63
czapor87_1h classical 25 random 0.14 0.11 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 26 random 0.29 0.18 0.15 0.01 0.08 25 351 14 93 64
czapor87_1h classical 27 random 0.13 0.11 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h classical 28 random 0.12 0.09 0.08 0.00 0.01 12 156 5 30 18
czapor87_1h classical 29 random 0.13 0.10 0.09 0.00 0.01 12 156 5 30 18
czapor87_1h F4 0 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 1 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 2 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 3 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 4 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 5 random 0.05 0.02 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 6 random 0.05 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 7 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 8 random 0.05 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 9 random 0.05 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 10 random 0.06 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 11 random 0.05 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 12 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 13 random 0.06 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 14 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 15 random 0.05 0.02 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 16 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 17 random 0.05 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 18 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 19 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 20 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 21 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 22 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 23 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 24 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 25 random 0.05 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 26 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 27 random 0.05 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h F4 28 random 0.06 0.03 0.03 0.00 0.02 12 156 5 197 39
czapor87_1h F4 29 random 0.06 0.03 0.02 0.00 0.02 12 156 5 197 39
czapor87_1h classical 0 localsearch 3.02 2.95 2.33 0.01 0.04 15 201 7 42 27
reimer5 classical 0 static 6.76 0.00 0.00 0.26 6.42 38 2792 8 327 194
reimer5 F4 0 static 2.14 0.00 0.00 0.09 1.98 38 2792 8 2095 182
el44 classical 7 random 29.87 1.97 1.08 4.14 23.46 15 86 3 567 308
el44 classical 8 random 25.00 1.67 0.92 3.77 19.27 9 54 6 434 200
reimer5 classical 0 caboara-perry 63.67 2.87 1.65 1.89 58.26 32 2937 21 703 354
krider F4 11 perturbation 2132.08 2.53 1.19 4.98 2122.77 32 176 14 352039 967
krider F4 12 perturbation 2.86 0.79 0.67 0.30 1.69 12 72 13 8871 294
krider F4 13 perturbation 11.99 1.00 0.77 0.81 9.99 22 253 18 27204 407
econh7 classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
reimer5 F4 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
el44 classical 9 random NA NA NA NA NA NA NA NA NA NA
el44 classical 10 random 1.82 0.56 0.39 0.26 0.91 15 100 4 176 77
el44 classical 11 random 3.66 0.96 0.64 0.46 2.10 10 61 4 197 60
el44 classical 12 random 2.80 1.60 0.60 0.28 0.83 15 96 4 191 90
el44 classical 13 random 8.16 1.37 0.85 1.20 5.39 11 68 3 298 114
el44 classical 14 random 2.84 0.76 0.50 0.41 1.55 11 57 3 186 68
el44 classical 15 random 36.02 3.35 1.87 9.05 23.18 15 80 3 769 455
econh7 classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
el44 classical 16 random 252.63 6.14 2.92 59.04 186.36 12 75 4 1469 950
krider F4 14 perturbation NA NA NA NA NA NA NA NA NA NA
krider F4 15 perturbation 5.30 1.07 0.90 1.47 2.67 37 252 14 13499 660
el44 classical 17 random 46.68 2.39 1.27 10.71 33.30 9 43 3 677 388
el44 classical 18 random 1.50 0.39 0.27 0.21 0.84 9 43 3 124 36
el44 classical 19 random 1.23 0.43 0.31 0.20 0.54 10 61 4 134 40
el44 classical 20 random 2.39 0.51 0.35 0.36 1.44 14 79 2 205 86
el44 classical 21 random 2.88 0.70 0.48 0.51 1.60 9 43 3 238 114
el44 classical 22 random 2.10 0.59 0.41 0.28 1.17 14 88 4 195 92
el44 classical 23 random 10.87 1.45 0.86 1.79 7.46 10 52 4 418 205
el44 classical 24 random 1.57 0.41 0.29 0.26 0.85 12 62 3 163 67
el44 classical 25 random 9.90 1.09 0.66 1.83 6.84 14 93 4 413 233
el44 classical 26 random 113.82 4.54 2.36 14.35 94.47 9 43 3 974 584
el44 classical 27 random 8.83 1.34 0.80 1.00 6.33 12 62 3 286 75
el44 classical 28 random 8.14 1.02 0.65 0.95 6.02 12 75 4 298 137
el44 classical 29 random 2.53 0.53 0.37 0.38 1.53 12 62 3 189 72
el44 F4 0 random 54.25 0.42 0.22 7.84 45.21 10 59 4 30596 738
el44 F4 1 random 11.81 0.28 0.18 4.83 6.48 10 61 4 11014 664
el44 F4 2 random 11.00 0.35 0.21 4.89 5.52 15 86 3 10762 673
el44 F4 3 random 9.16 0.31 0.20 4.59 4.05 15 86 3 8913 721
el44 F4 4 random 4.28 0.21 0.15 1.92 2.03 14 73 2 5792 476
el44 F4 5 random 4.29 0.22 0.15 1.90 2.05 14 73 2 5792 476
el44 F4 6 random 4.74 0.23 0.15 1.99 2.38 14 79 2 6775 513
el44 F4 7 random 3.84 0.23 0.16 1.85 1.64 15 87 3 6861 446
el44 F4 8 random 4.29 0.20 0.14 1.90 2.06 14 73 2 5792 476
reimer5 classical 0 perturbation NA NA NA NA NA NA NA NA NA NA
el44 F4 9 random 2684.45 2.07 0.51 38.56 2619.22 10 61 5 182962 1535
el44 F4 10 random 5.82 0.78 0.56 2.50 2.06 14 73 2 5792 476
el44 F4 11 random 16.25 0.22 0.15 2.03 13.84 12 65 3 15204 480
el44 F4 12 random 4.83 0.29 0.17 1.93 2.45 9 54 6 7680 502
reimer5 classical 1 perturbation 63.33 4.10 2.19 3.50 55.01 35 2159 8 1122 786
el44 F4 13 random 62.02 0.62 0.28 11.83 48.81 12 75 4 39548 847
el44 F4 14 random 14.54 0.43 0.21 4.26 9.49 15 86 3 12884 709
el44 F4 15 random 4.30 0.22 0.15 1.91 2.06 14 73 2 5792 476
econh7 classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
el44 F4 16 random 360.79 1.26 0.35 19.83 336.82 10 61 4 88908 1280
el44 F4 17 random 3.97 0.27 0.18 2.03 1.54 14 73 2 5792 476
el44 F4 18 random 123.98 1.02 0.39 21.94 99.33 11 68 3 40322 1165
reimer5 classical 2 perturbation 824.68 20.94 12.06 270.87 530.64 24 967 8 3779 3075
reimer5 classical 3 perturbation 48.93 3.16 1.94 12.85 32.39 24 1058 9 1924 1639
krider F4 16 perturbation NA NA NA NA NA NA NA NA NA NA
krider F4 17 perturbation 14.52 1.86 1.17 1.20 11.18 26 269 11 32618 746
reimer5 classical 4 perturbation 31.73 2.92 1.86 6.79 21.59 19 682 7 933 703
reimer5 classical 5 perturbation 175.70 5.94 3.19 41.43 127.11 25 1166 10 2438 2012
el44 F4 19 random 1018.73 2.24 0.55 54.29 957.59 10 61 5 130620 1813
el44 F4 20 random 26.49 0.29 0.20 1.46 24.54 14 79 2 27012 465
econh7 classical 5 perturbation 1424.02 28.88 18.66 772.97 616.88 47 1155 9 26145 25188
econh7 classical 6 perturbation 54.97 5.45 4.20 16.58 32.30 45 1111 8 2379 2076
el44 F4 21 random 428.13 1.04 0.34 19.05 405.76 9 61 6 120901 1000
el44 F4 22 random 58.11 0.58 0.25 7.36 49.36 12 75 3 30002 883
el44 F4 23 random 2392.28 11.90 1.31 172.01 2192.13 10 61 5 264620 4526
el44 F4 24 random 3.74 0.26 0.18 1.90 1.45 14 73 2 5792 476
reimer5 classical 6 perturbation NA NA NA NA NA NA NA NA NA NA
reimer5 classical 7 perturbation 175.89 8.12 3.91 37.39 128.85 26 1339 9 2415 1943
reimer5 classical 8 perturbation 353.81 12.05 6.41 119.92 219.78 33 2385 11 2746 2179
econh7 classical 7 perturbation 3391.14 44.66 27.12 1670.44 1666.15 55 1657 11 36700 35511
el44 F4 25 random 1225.55 5.45 0.96 138.60 1071.95 9 54 6 163294 3906
krider F4 18 perturbation NA NA NA NA NA NA NA NA NA NA
krider F4 19 perturbation 130.61 1.75 1.25 2.72 125.59 59 1529 14 72957 1099
krider F4 20 perturbation 7.75 0.89 0.72 1.48 5.25 19 98 13 20464 534
krider F4 21 perturbation 8.53 0.73 0.55 0.73 6.90 23 259 16 20531 368
krider F4 22 perturbation 7.64 1.06 0.81 1.16 5.27 30 219 13 17519 564
reimer5 classical 9 perturbation NA NA NA NA NA NA NA NA NA NA
econh7 classical 8 perturbation NA NA NA NA NA NA NA NA NA NA
econh7 classical 9 perturbation 2.50 0.67 0.56 0.37 1.38 29 681 7 368 273
reimer5 classical 10 perturbation 1212.28 38.29 11.39 672.07 497.70 25 1421 10 5327 4476
reimer5 classical 11 perturbation NA NA NA NA NA NA NA NA NA NA
binomial_5_3_4_6 classical 0 static 2.89 0.00 0.00 0.01 0.01 16 32 9 49 33
binomial_5_3_4_6 F4 0 static 9.39 0.00 0.00 0.00 9.38 16 32 9 131 41
binomial_5_3_4_6 classical 0 caboara-perry 0.33 0.31 0.17 0.00 0.00 5 10 5 8 3
binomial_5_3_4_6 F4 0 caboara-perry 0.08 0.06 0.05 0.00 0.01 18 36 11 149 40
binomial_5_3_4_6 classical 0 perturbation 0.31 0.28 0.23 0.01 0.01 16 32 9 88 70
binomial_5_3_4_6 classical 1 perturbation 0.18 0.16 0.15 0.01 0.00 5 10 5 55 40
binomial_5_3_4_6 classical 2 perturbation 0.17 0.14 0.13 0.01 0.01 16 32 9 88 70
binomial_5_3_4_6 classical 3 perturbation 0.16 0.14 0.13 0.01 0.00 16 32 9 88 70
binomial_5_3_4_6 classical 4 perturbation 0.17 0.15 0.14 0.01 0.01 5 10 5 55 40
binomial_5_3_4_6 classical 5 perturbation 0.17 0.15 0.13 0.01 0.01 5 10 5 55 40
binomial_5_3_4_6 classical 6 perturbation 0.17 0.14 0.13 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 7 perturbation 0.22 0.20 0.18 0.01 0.00 19 38 9 72 53
binomial_5_3_4_6 classical 8 perturbation 0.42 0.39 0.35 0.01 0.01 5 10 5 55 40
binomial_5_3_4_6 classical 9 perturbation 0.17 0.15 0.14 0.01 0.00 5 10 5 55 40
econh7 classical 10 perturbation NA NA NA NA NA NA NA NA NA NA
binomial_5_3_4_6 classical 10 perturbation 0.18 0.15 0.14 0.01 0.01 16 32 9 88 70
binomial_5_3_4_6 classical 11 perturbation 0.17 0.15 0.13 0.01 0.00 9 18 9 62 46
binomial_5_3_4_6 classical 12 perturbation 0.24 0.20 0.18 0.01 0.01 9 18 9 85 66
binomial_5_3_4_6 classical 13 perturbation 0.18 0.15 0.14 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 14 perturbation 0.22 0.19 0.17 0.01 0.01 4 8 3 75 58
binomial_5_3_4_6 classical 15 perturbation 0.17 0.15 0.14 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 16 perturbation 0.17 0.15 0.13 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 17 perturbation 0.17 0.15 0.13 0.01 0.01 16 32 9 88 70
binomial_5_3_4_6 classical 18 perturbation 0.17 0.14 0.13 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 19 perturbation 0.16 0.14 0.13 0.01 0.01 5 10 5 55 40
binomial_5_3_4_6 classical 20 perturbation 0.18 0.15 0.14 0.01 0.01 16 32 9 88 70
binomial_5_3_4_6 classical 21 perturbation 0.18 0.15 0.14 0.01 0.01 5 10 5 55 40
binomial_5_3_4_6 classical 22 perturbation 0.17 0.14 0.13 0.01 0.01 5 10 5 55 40
binomial_5_3_4_6 classical 23 perturbation 0.16 0.14 0.13 0.01 0.00 5 10 5 55 40
binomial_5_3_4_6 classical 24 perturbation 0.17 0.15 0.13 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 25 perturbation 0.18 0.15 0.14 0.01 0.01 16 32 9 88 70
binomial_5_3_4_6 classical 26 perturbation 0.18 0.16 0.14 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 27 perturbation 0.41 0.35 0.31 0.02 0.02 5 10 5 113 90
binomial_5_3_4_6 classical 28 perturbation 0.18 0.15 0.14 0.01 0.01 9 18 9 62 46
binomial_5_3_4_6 classical 29 perturbation 0.19 0.16 0.15 0.01 0.01 5 10 5 55 40
binomial_5_3_4_6 F4 0 perturbation 0.05 0.04 0.04 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 1 perturbation 0.05 0.04 0.04 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 2 perturbation 0.05 0.04 0.04 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 3 perturbation 0.04 0.03 0.03 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 4 perturbation 0.04 0.04 0.03 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 5 perturbation 0.04 0.03 0.03 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 6 perturbation 0.04 0.04 0.03 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 7 perturbation 0.04 0.03 0.03 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 8 perturbation 0.04 0.03 0.03 0.00 0.00 5 10 5 28 5
binomial_5_3_4_6 F4 9 perturbation 0.04 0.04 0.03 0.00 0.00 5 10 5 28 5
