instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
el44 F4 18 perturbation 11.97 0.56 0.26 4.40 6.63 14 79 2 5437 420
fmtm_non_hom classical 17 random 0.02 0.01 0.01 0.00 0.00 3 6 5 4 1
schieleh classical 10 perturbation 0.03 0.02 0.01 0.00 0.00 2 6 2 2 0
wang16h F4 28 perturbation 0.24 0.02 0.02 0.02 0.16 33 809 9 420 73
wu90h classical 0 random 0.79 0.13 0.07 0.05 0.55 27 412 7 113 78
cyclicnh2 classical 0 static 0.01 0.00 0.00 0.00 0.00 2 4 2 2 0
fmtm_non_hom F4 25 random 0.03 0.01 0.01 0.00 0.00 3 6 4 5 1
wu90h F4 8 perturbation 0.26 0.04 0.03 0.03 0.15 33 535 7 509 99
binomial_6_3_6_6 classical 0 perturbation 0.26 0.17 0.11 0.03 0.03 7 14 5 59 36
r8_2_2_h F4 20 perturbation 4.60 0.06 0.03 0.91 3.23 128 5195 9 2329 1087
fmtm_non_hom classical 29 perturbation 0.02 0.01 0.01 0.00 0.00 3 6 5 4 1
schiele F4 1 perturbation 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
wu90 classical 0 caboara-perry 0.22 0.09 0.04 0.02 0.08 6 102 13 24 5
fmtm classical 6 perturbation 0.05 0.03 0.02 0.00 0.00 8 16 7 15 7
fmtmdeh F4 29 random 0.05 0.02 0.01 0.00 0.01 5 10 13 54 9
cyclicnh3 classical 26 perturbation 0.02 0.01 0.01 0.00 0.00 3 8 3 3 0
jcf26 classical 14 random 127.43 5.73 1.32 12.54 107.30 64 1536 10 633 424
binomial_7_3_7_9 F4 9 random 0.07 0.03 0.02 0.01 0.01 12 24 4 141 66
trinks F4 0 caboara-perry 0.26 0.15 0.07 0.03 0.06 20 180 7 226 37
buchberger87 F4 27 perturbation 0.06 0.04 0.03 0.00 0.01 8 16 6 38 10
r5_2_2_h classical 25 random 0.24 0.07 0.05 0.02 0.11 21 160 6 68 47
krider F4 26 random 3.24 0.20 0.13 0.56 2.32 29 260 15 4280 233
el44 classical 9 random 6.74 0.81 0.37 0.91 4.80 14 73 2 197 78
fmtm_non_hom F4 5 random 0.06 0.04 0.02 0.00 0.00 4 8 7 16 3
fmtm_non_hom classical 7 random 0.03 0.02 0.01 0.00 0.00 4 8 7 6 2
lichtblau F4 4 random 0.07 0.04 0.02 0.00 0.02 3 48 10 46 1
trinks F4 14 random 0.10 0.04 0.02 0.01 0.03 13 109 5 130 28
dessin1 classical 23 perturbation 3.01 0.39 0.24 0.21 2.30 34 1183 5 171 118
dessin2h F4 6 random 4.10 0.06 0.03 0.53 3.28 90 2838 7 3884 586
wang16h F4 3 perturbation 0.29 0.03 0.03 0.03 0.18 33 809 9 420 73
binomial_7_4_7_8 F4 7 perturbation 0.10 0.06 0.04 0.01 0.01 17 34 8 174 71
redcyc6 F4 13 perturbation 2.54 0.19 0.12 0.51 1.61 21 493 6 1979 328
krider classical 18 random 94.67 3.24 1.59 28.43 61.80 27 150 10 2072 1759
r6_2_4_h F4 1 perturbation 4.12 0.19 0.09 0.74 2.71 152 8725 13 2177 840
weispfenning94 classical 15 random 0.47 0.15 0.08 0.03 0.25 15 600 10 57 32
dessin1h F4 1 perturbation 5.89 0.07 0.05 0.13 5.51 56 2152 11 3438 244
binomial_5_3_5_5 F4 5 perturbation 0.09 0.05 0.04 0.01 0.01 8 16 6 46 17
i1 F4 8 random 25.85 0.51 0.23 4.05 20.33 33 1956 9 7057 458
binomial_5_3_5_5 classical 25 random 0.14 0.11 0.06 0.01 0.01 8 16 6 25 14
fabrice24h F4 10 perturbation 3.27 0.09 0.07 0.48 2.37 102 3831 8 2435 642
binomial_5_3_5_5 classical 25 perturbation 0.11 0.07 0.06 0.01 0.01 8 16 6 25 14
katsuranh3 F4 25 random 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
bench2h classical 3 random 124.54 3.42 1.47 5.23 114.61 257 5379 10 2281 2024
wang16h classical 29 perturbation 8.74 0.79 0.46 1.27 6.41 50 1192 16 771 664
uteshev_bikker classical 28 perturbation 0.27 0.07 0.05 0.01 0.16 17 519 7 44 27
cyclicn5-permut F4 5 perturbation 0.36 0.06 0.04 0.11 0.14 20 232 8 565 168
bench2h F4 0 random 9.18 0.06 0.03 3.04 5.50 257 5379 10 9143 2362
krider classical 0 static 2.69 0.00 0.00 0.25 2.37 40 570 11 255 165
binomial_5_3_4_4 F4 0 random 0.04 0.02 0.02 0.00 0.00 4 8 3 16 4
assur44 F4 12 random 738.98 0.56 0.10 26.18 704.70 36 1946 14 53181 944
katsuran2 classical 11 random 0.04 0.03 0.01 0.00 0.00 2 5 2 2 0
syz1 classical 2 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
krider classical 15 random 43.27 2.35 1.20 16.22 24.16 30 245 14 1072 808
czapor87_2h F4 20 perturbation 0.09 0.02 0.01 0.01 0.05 12 180 5 176 40
roseh F4 16 perturbation 5.63 0.18 0.10 1.39 3.77 22 635 18 5511 708
weispfenning94 F4 25 random 0.20 0.03 0.02 0.01 0.13 22 511 14 363 29
roseh F4 0 caboara-perry 0.71 0.16 0.10 0.03 0.46 41 1248 33 1308 65
hemmecke classical 10 perturbation 0.03 0.02 0.01 0.00 0.00 3 16 15 3 0
berthh F4 22 random 1.96 0.14 0.09 0.31 1.31 52 3286 41 1363 268
katsuran4-simple F4 16 random 0.04 0.01 0.01 0.00 0.01 8 58 4 65 10
liu F4 10 random 0.06 0.03 0.02 0.00 0.02 7 44 4 115 19
econh3 F4 16 random 0.02 0.01 0.01 0.00 0.00 4 11 4 8 1
krider classical 1 random 173.50 6.27 2.89 80.57 85.13 31 236 14 3011 2563
cyclicnh3 classical 16 perturbation 0.03 0.01 0.01 0.00 0.00 3 8 3 3 0
bench2 classical 0 perturbation 50.87 3.21 1.60 20.02 26.90 27 309 4 1567 1365
buchberger87 F4 18 random 0.04 0.02 0.01 0.00 0.00 5 10 5 27 5
binomial_5_3_5_3 F4 26 random 0.05 0.02 0.02 0.01 0.01 12 24 6 93 37
econh3 classical 3 perturbation 0.03 0.01 0.01 0.00 0.00 4 11 4 5 1
econ2 classical 25 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 1 2 0
cyclicn2 classical 14 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
schiele classical 20 random 0.04 0.03 0.01 0.00 0.00 2 6 2 2 0
sparsesym5 F4 1 random 0.03 0.02 0.01 0.00 0.00 5 12 10 9 0
sym33 F4 0 random 0.09 0.04 0.02 0.00 0.04 10 85 10 175 15
wu90 classical 4 random 0.15 0.04 0.03 0.02 0.07 9 139 8 33 15
binomial_5_3_5_3 F4 13 random 0.04 0.02 0.01 0.00 0.00 5 10 3 50 20
filter9 F4 6 perturbation 510.41 2.21 0.87 418.23 88.61 92 626 5 48519 3811
katsuran4-simple classical 7 random 0.05 0.03 0.01 0.00 0.01 7 49 4 12 5
cyclicn5-permut F4 6 perturbation 0.35 0.05 0.03 0.11 0.14 20 232 8 565 168
katsuranh3 F4 23 random 0.03 0.01 0.01 0.00 0.00 4 16 3 12 1
katsuranh2 classical 14 random 0.04 0.03 0.01 0.00 0.00 2 5 2 2 0
sym33 classical 4 perturbation 0.05 0.02 0.01 0.00 0.02 10 85 10 18 8
fmtmdeh F4 0 static 0.02 0.00 0.00 0.00 0.00 8 16 5 43 7
r8_2_2_h classical 5 perturbation 36.28 1.06 0.52 1.12 33.74 128 5195 9 779 651
econh3 classical 10 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
katsuranh8 classical 28 perturbation 20.63 0.96 0.44 0.34 19.10 74 6823 8 381 307
r7_2_2 F4 12 random 0.80 0.02 0.01 0.23 0.44 67 1487 8 1056 488
econ8 F4 13 random 3.89 0.10 0.04 0.90 2.65 59 2704 5 4078 609
dessin1h classical 21 random 5.26 0.30 0.14 0.14 4.70 56 2152 11 243 187
i1 F4 20 random 32.63 0.19 0.09 11.58 19.94 52 2663 10 12327 890
binomial_4_2_4_1 classical 5 perturbation 0.03 0.02 0.01 0.00 0.00 6 12 3 12 6
uteshev_bikker classical 7 perturbation 0.26 0.07 0.05 0.01 0.16 17 519 7 44 27
binomial_5_3_4_6 classical 11 random 0.08 0.06 0.03 0.01 0.00 5 10 5 21 10
binomial_6_3_6_6 F4 5 random 0.07 0.03 0.02 0.01 0.01 7 14 5 93 34
cyclicnh2 classical 1 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
sendra F4 14 random 0.37 0.05 0.03 0.01 0.27 6 202 13 607 19
redcyc6 F4 21 random 2.20 0.15 0.07 0.48 1.38 21 493 6 1979 328
jcf26 classical 28 random 65.02 2.39 0.59 4.74 56.89 81 1978 5 493 344
dessin1 classical 4 random 1.56 0.13 0.07 0.08 1.27 39 1385 5 130 90
reimer5 F4 18 perturbation 92.35 0.52 0.15 8.87 81.42 28 1437 8 19390 829
binomial_7_4_7_8 classical 18 random 0.12 0.07 0.04 0.01 0.02 13 26 7 46 32
extcyc5 classical 26 random 29.79 0.89 0.32 0.93 27.65 102 6728 10 663 498
binomial_6_2_6_7 classical 20 random 0.06 0.03 0.02 0.01 0.01 12 24 4 34 22
binomial_8_4_8_9 F4 0 caboara-perry 0.11 0.07 0.04 0.01 0.01 18 36 7 138 43
el44 F4 25 random 2771.17 9.34 0.95 355.70 2385.69 9 54 6 163294 3906
r8_2_2_h F4 12 random 4.16 0.04 0.02 0.91 2.82 128 5195 9 2329 1087
r8_2_2 F4 28 perturbation 3.05 0.05 0.03 0.91 1.70 128 5194 9 2329 1087
schiele classical 24 perturbation 0.02 0.01 0.01 0.00 0.00 2 6 2 2 0
fmtmdeh F4 2 random 0.03 0.01 0.01 0.00 0.01 8 16 6 44 13
cyclicn3 classical 24 perturbation 0.02 0.01 0.01 0.00 0.00 3 8 3 3 0
binomial_5_3_4_6 F4 10 perturbation 0.05 0.02 0.02 0.00 0.01 9 18 9 48 13
sparsesym5h F4 29 random 0.01 0.00 0.00 0.00 0.00 6 16 18 42 10
binomial_4_2_4_1 F4 20 perturbation 0.03 0.02 0.01 0.00 0.00 6 12 3 40 14
r6_2_2_h F4 26 perturbation 0.26 0.03 0.02 0.07 0.11 39 498 7 510 236
sparsesym5 F4 27 random 0.03 0.01 0.01 0.00 0.00 5 12 10 9 0
redcyc6 F4 11 random 36.53 0.36 0.14 4.08 31.25 13 281 12 15003 481
extcyc5h F4 2 perturbation 1.60 0.03 0.02 0.05 1.41 41 3069 12 1155 87
fabrice24 F4 1 random 5.55 0.02 0.01 0.99 4.32 42 1572 8 3359 291
katsuran4-simple F4 23 random 0.04 0.01 0.01 0.00 0.01 8 58 4 69 10
sym33 F4 3 random 0.08 0.03 0.02 0.00 0.03 10 85 10 175 15
wang16 classical 13 random 1.62 0.30 0.15 0.26 1.00 18 388 5 160 104
cyclicn4-simple classical 26 random 0.03 0.01 0.01 0.00 0.00 7 30 6 12 5
trinks classical 9 perturbation 0.12 0.06 0.04 0.01 0.03 13 109 5 29 16
krider F4 14 perturbation 5.50 0.40 0.26 0.70 4.24 35 534 13 7266 360
liu classical 0 random 0.14 0.06 0.03 0.01 0.05 16 148 9 46 30
katsuranh3 F4 1 random 0.04 0.03 0.01 0.00 0.00 4 16 3 12 1
binomial_5_3_4_6 F4 5 perturbation 0.04 0.02 0.02 0.00 0.00 9 18 9 48 13
bench2 F4 28 perturbation 7.94 0.28 0.14 4.27 3.09 84 1720 4 3891 837
katsuran3 classical 28 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 5 1
extcyc5h classical 13 random 28.64 0.99 0.38 0.85 26.41 165 12004 15 663 498
weispfenning94 F4 10 random 0.24 0.05 0.03 0.01 0.15 22 511 14 363 29
econh8 F4 10 perturbation 4.27 0.08 0.06 0.46 3.42 101 4184 12 3803 600
r5_2_2_h classical 3 random 0.28 0.11 0.06 0.02 0.11 21 160 6 68 47
issac97 F4 24 random 0.10 0.02 0.01 0.01 0.05 12 180 5 176 40
solotarev classical 26 random 0.05 0.02 0.01 0.00 0.01 10 50 3 24 14
reimer5h classical 4 perturbation 77.83 2.72 1.05 1.29 73.25 193 22885 16 829 633
binomial_5_3_4_4 classical 24 perturbation 0.04 0.02 0.01 0.00 0.00 11 22 7 27 16
sparsesym5 classical 24 random 0.04 0.03 0.01 0.00 0.00 5 12 10 5 0
wang16h classical 1 random 0.56 0.11 0.06 0.03 0.38 33 809 9 97 64
econh2 F4 25 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
extcyc5h classical 29 perturbation 2.19 0.30 0.18 0.08 1.75 41 3069 12 125 80
r6_2_2 F4 15 perturbation 0.26 0.03 0.02 0.07 0.11 39 498 7 510 236
katsuran3 F4 8 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 12 1
el44 F4 1 random 151.97 1.40 0.36 38.42 110.24 9 54 6 35228 1079
cyclicn5-permut classical 21 perturbation 0.51 0.11 0.08 0.05 0.29 20 232 8 113 75
jcf26 classical 29 perturbation 1069.57 170.14 36.41 381.97 511.22 73 1868 6 2765 2241
binomial_4_2_4_1 classical 3 perturbation 0.03 0.02 0.01 0.00 0.00 6 12 3 12 6
binomial_8_4_8_9 classical 2 random 0.14 0.10 0.05 0.01 0.01 9 18 7 36 25
wang16h F4 20 random 0.80 0.07 0.04 0.05 0.60 46 1179 16 1165 118
katsuran6-simple classical 29 random 0.52 0.12 0.06 0.02 0.34 22 528 6 70 48
el44 classical 18 perturbation 23.08 1.56 0.79 4.32 16.85 10 47 2 433 292
cyclicnh3 F4 27 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
r8_2_2 F4 16 perturbation 5.42 0.07 0.05 0.98 3.93 128 5194 9 2329 1087
cyclicn5-simple F4 8 perturbation 0.41 0.08 0.05 0.12 0.16 20 232 8 575 157
rabmo classical 23 perturbation 75.37 3.88 1.78 22.25 48.64 17 119 2 709 494
i1 F4 14 random 42.38 0.43 0.17 14.82 24.70 27 1683 20 14475 980
katsuran4-simple F4 0 perturbation 0.04 0.02 0.01 0.00 0.01 7 49 4 60 12
i1 F4 5 perturbation 31.67 0.78 0.36 15.50 14.30 93 5149 5 10433 2152
assur44 classical 10 random 2292.34 44.82 9.74 626.36 1592.10 17 915 12 4761 3694
roseh classical 0 random 0.43 0.16 0.08 0.04 0.19 22 633 17 86 58
katsuranh8 classical 8 perturbation 20.63 1.21 0.60 0.35 18.81 74 6823 8 381 307
katsuranh8 F4 9 random 8.27 0.06 0.03 0.28 7.45 74 6823 8 2957 470
econ3 classical 25 random 0.03 0.01 0.01 0.00 0.00 3 9 2 3 0
cyclicnh2 classical 4 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
binomial_5_3_5_3 F4 21 perturbation 0.06 0.03 0.02 0.01 0.01 12 24 6 93 37
katsuran8 F4 26 random 6.66 0.05 0.03 0.26 5.90 74 6823 8 2957 470
vermeer classical 11 perturbation 0.89 0.19 0.13 0.07 0.57 20 433 6 135 88
krider classical 17 perturbation 1.73 0.40 0.27 0.16 1.05 15 101 16 134 67
f744 F4 25 perturbation 9.20 0.10 0.07 3.78 4.86 87 3932 4 3892 819
wang16 classical 20 perturbation 0.43 0.13 0.09 0.03 0.23 16 331 5 69 41
binomial_5_3_5_3 F4 21 random 0.04 0.02 0.01 0.00 0.00 5 10 3 49 19
extcyc5h classical 29 random 3.31 0.19 0.09 0.13 2.88 50 3714 14 163 106
r6_2_4_h F4 6 random 19.35 0.18 0.07 4.27 13.49 213 13707 13 6458 1942
wu90 F4 24 random 0.15 0.02 0.02 0.03 0.08 20 266 4 366 87
hemmecke F4 19 perturbation 0.01 0.00 0.00 0.00 0.00 3 16 15 0 0
dessin1 F4 19 perturbation 0.69 0.00 0.00 0.08 0.54 39 1385 5 844 105
sparsesym5 classical 4 random 0.03 0.01 0.01 0.00 0.00 5 12 10 5 0
solotarevh F4 0 caboara-perry 0.10 0.07 0.03 0.00 0.01 9 46 5 66 12
econ3 F4 5 random 0.04 0.03 0.01 0.00 0.00 3 9 2 2 0
berth F4 24 random 3.51 0.21 0.11 0.29 2.82 4 134 18 2908 106
sparsesym5 F4 3 random 0.03 0.02 0.01 0.00 0.00 5 12 10 9 0
binomial_7_4_7_8 classical 0 random 0.09 0.04 0.03 0.01 0.01 9 18 7 37 22
r8_2_2 F4 21 random 4.44 0.05 0.02 0.88 3.12 128 5194 9 2329 1087
binomial_4_2_4_1 F4 23 perturbation 0.03 0.02 0.01 0.00 0.00 6 12 3 40 14
hfe_segers F4 0 perturbation 0.49 0.06 0.04 0.26 0.11 41 192 3 1027 507
extcyc5 F4 12 random 14.70 0.28 0.10 3.78 9.43 102 6728 10 5408 2031
r5_2_2 classical 7 perturbation 0.24 0.07 0.05 0.02 0.11 21 160 6 68 47
cyclicnh3 classical 0 random 0.04 0.03 0.02 0.00 0.00 3 8 3 3 0
katsuran8 classical 13 perturbation 22.75 1.08 0.53 0.35 21.06 74 6823 8 381 307
vermeer classical 1 perturbation 1.03 0.24 0.17 0.07 0.63 20 433 6 135 88
roseh F4 21 random 0.24 0.04 0.03 0.01 0.16 19 529 17 520 25
bench2h classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
i1 classical 18 perturbation 76.11 3.50 1.76 8.37 63.57 86 4556 4 1131 935
katsuranh3 classical 16 random 0.02 0.01 0.01 0.00 0.00 4 16 3 5 1
katsuranh8 classical 16 random 23.24 2.20 0.32 0.35 20.42 74 6823 8 381 307
sendra F4 13 random 0.68 0.08 0.04 0.03 0.53 6 186 11 1144 38
dessin1h F4 17 perturbation 3.20 0.05 0.03 0.11 2.89 56 2152 11 3438 244
extcyc5 F4 14 perturbation 12.35 0.26 0.10 3.64 7.29 102 6728 10 5408 2031
r6_2_4_h F4 18 perturbation 4.29 0.14 0.07 0.59 3.15 152 8725 13 2177 840
fabrice24 F4 23 random 4.10 0.02 0.01 0.74 3.13 58 2033 5 1884 388
sym33 F4 22 random 0.08 0.02 0.02 0.00 0.04 10 85 10 175 15
dessin2h F4 11 perturbation 3.39 0.08 0.05 0.45 2.66 90 2838 7 3884 586
syz1 F4 25 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
fabrice24 F4 6 random 7.97 0.05 0.03 2.34 5.14 32 1235 8 3895 265
binomial_5_3_5_5 F4 28 random 0.07 0.05 0.03 0.01 0.01 8 16 6 58 23
r7_2_2_h F4 24 random 1.00 0.05 0.03 0.27 0.53 67 1487 8 1056 488
fabrice24 F4 0 random 8.22 0.04 0.02 1.86 5.96 37 1441 7 3970 349
f744 F4 22 perturbation 9.28 0.11 0.08 3.62 5.08 87 3932 4 3892 819
r8_2_2_h classical 9 random 36.46 0.84 0.34 1.15 34.10 128 5195 9 779 651
binomial_5_3_4_4 F4 1 random 0.06 0.03 0.02 0.00 0.01 11 22 7 66 17
binomial_4_2_4_1 classical 24 random 0.04 0.03 0.02 0.00 0.00 6 12 3 12 6
katsuran2 classical 22 perturbation 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
dessin1 F4 18 random 0.73 0.00 0.00 0.08 0.57 39 1385 5 844 105
sparsesym5 F4 18 perturbation 0.03 0.02 0.02 0.00 0.00 5 12 10 9 0
dessin2h classical 19 perturbation 38.44 0.78 0.44 1.79 35.55 109 3645 7 866 735
schiele F4 28 random 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
bench1 F4 21 random NA NA NA NA NA NA NA NA NA NA
wang16 F4 5 perturbation 0.19 0.01 0.01 0.02 0.13 18 374 4 355 44
binomial_8_3_8_16 F4 26 perturbation 0.13 0.05 0.03 0.05 0.02 20 40 4 280 146
r5_2_2_h classical 16 perturbation 0.22 0.06 0.04 0.02 0.11 21 160 6 68 47
dessin1h F4 4 random 3.19 0.04 0.02 0.12 2.88 56 2152 11 3438 244
fmtmdeh classical 10 perturbation 0.02 0.01 0.01 0.00 0.00 6 12 5 11 5
binomial_7_3_7_9 classical 18 perturbation 0.12 0.07 0.05 0.01 0.01 8 16 4 37 20
r7_2_2_h classical 21 random 5.43 0.31 0.14 0.28 4.73 67 1487 8 339 272
wang16 F4 25 perturbation 0.19 0.01 0.01 0.02 0.12 18 374 4 355 44
reimer5 classical 19 random 45.79 1.63 0.56 3.51 40.31 26 1339 9 449 266
r8_2_2 classical 25 perturbation 37.77 1.00 0.47 1.17 35.26 128 5194 9 779 651
lichtblau classical 8 random 0.04 0.03 0.02 0.00 0.00 2 22 11 2 0
binomial_4_2_4_1 F4 4 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 3 40 14
binomial_8_4_8_9 classical 7 perturbation 0.12 0.09 0.06 0.01 0.01 9 18 7 35 25
wu90h F4 29 random 0.20 0.02 0.01 0.03 0.11 33 500 7 472 100
econ2 classical 17 random 0.03 0.02 0.01 0.00 0.00 2 4 1 2 0
dessin1h F4 10 perturbation 4.65 0.05 0.03 0.11 4.34 56 2152 11 3438 244
binomial_7_4_7_8 F4 12 perturbation 0.07 0.04 0.03 0.01 0.01 17 34 8 174 71
trinks F4 0 random 0.06 0.02 0.01 0.01 0.02 13 109 5 130 28
r8_2_2 F4 23 perturbation 3.06 0.05 0.03 0.91 1.70 128 5194 9 2329 1087
weispfenning94 classical 17 random 0.24 0.09 0.05 0.01 0.11 22 511 14 48 26
binomial_7_3_7_9 classical 3 perturbation 0.22 0.13 0.09 0.03 0.03 18 36 6 81 54
fabrice24h F4 26 random 2.59 0.04 0.02 0.42 1.85 102 3831 8 2435 642
katsuran8 classical 28 perturbation 21.23 0.88 0.41 0.31 19.82 74 6823 8 381 307
r6_2_2 F4 19 random 1.39 0.03 0.02 0.07 1.25 39 498 7 510 236
sparsesym5 classical 24 perturbation 0.04 0.02 0.02 0.00 0.00 5 12 10 5 0
i1 F4 24 perturbation 12.23 0.34 0.18 5.68 5.60 98 4592 4 6256 1529
roseh classical 25 perturbation 1.94 0.38 0.24 0.55 0.91 21 598 17 399 337
czapor87_2h F4 28 perturbation 0.09 0.02 0.01 0.01 0.05 12 180 5 176 40
cyclicn4-simple F4 21 random 0.03 0.01 0.01 0.00 0.01 7 30 6 41 5
katsuran2 classical 15 random 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
hairer3 F4 6 perturbation 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
reimer5 F4 11 perturbation 40.91 0.24 0.09 2.46 37.28 42 3765 8 8924 550
katsuran2 F4 0 caboara-perry 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
katsuran4-simple classical 19 random 0.03 0.01 0.01 0.00 0.01 7 49 4 12 5
r6_2_2_h F4 3 perturbation 0.26 0.03 0.02 0.07 0.12 39 498 7 510 236
cyclicn5-simple classical 11 perturbation 0.48 0.08 0.06 0.05 0.31 20 232 8 113 75
weispfenning94 F4 9 perturbation 0.19 0.02 0.01 0.01 0.14 22 511 14 363 29
redcyc6h classical 17 perturbation 9.02 0.53 0.32 0.35 7.94 106 3994 22 400 294
binomial_8_4_8_9 F4 29 random 0.07 0.04 0.02 0.00 0.01 9 18 7 114 41
redcyc6 classical 1 perturbation 6.40 0.45 0.25 0.37 5.42 21 493 6 272 173
econh8 F4 29 random 5.17 0.03 0.01 0.44 4.41 101 4184 12 3803 600
sendra classical 4 random 0.05 0.03 0.01 0.00 0.01 6 186 11 9 2
extcyc5h F4 8 perturbation 1.53 0.03 0.02 0.04 1.34 41 3069 12 1155 87
cyclicn5-permut classical 17 perturbation 0.49 0.09 0.06 0.05 0.31 20 232 8 113 75
binomial_5_3_4_6 classical 13 perturbation 0.13 0.07 0.05 0.02 0.01 5 10 5 48 30
solotarev F4 10 random 0.06 0.02 0.01 0.01 0.01 5 35 5 91 14
binomial_7_4_7_8 classical 9 perturbation 0.12 0.07 0.05 0.01 0.02 17 34 8 59 42
bench2h F4 25 perturbation 14.31 0.11 0.07 4.04 9.30 293 7707 10 11912 2758
katsuran3 F4 26 random 0.04 0.03 0.01 0.00 0.00 4 16 3 12 1
syz1 classical 16 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
buchberger87 F4 6 random 0.05 0.03 0.02 0.00 0.00 4 8 3 13 3
hfe_segers classical 27 perturbation 4.20 0.61 0.34 0.70 2.75 42 188 4 336 258
wu90 classical 10 perturbation 0.23 0.04 0.03 0.02 0.14 20 266 4 67 44
berth F4 28 perturbation 2.79 0.09 0.06 0.12 2.46 5 178 17 2755 68
rose F4 23 random 2.28 0.04 0.03 0.07 2.09 17 449 14 2028 73
cyclicn3 F4 21 perturbation 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
schieleh classical 9 perturbation 0.03 0.02 0.01 0.00 0.00 2 6 2 2 0
fmtmdeh classical 13 random 0.03 0.01 0.01 0.00 0.00 5 10 13 16 7
extcyc5h F4 27 random 9.89 0.13 0.05 1.85 7.00 165 12004 15 4374 1484
katsuran2 classical 8 random 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
buchberger87 F4 16 random 0.05 0.03 0.02 0.00 0.00 5 10 5 25 5
sparsesym5 classical 22 random 0.03 0.01 0.01 0.00 0.00 5 12 10 5 0
wang16h classical 11 perturbation 1.88 0.14 0.09 0.09 1.59 45 1126 12 160 107
vermeer F4 1 random 0.74 0.06 0.03 0.13 0.49 18 365 7 1180 128
dessin2 classical 24 random 4.12 0.21 0.10 0.19 3.61 46 1337 4 211 163
liu classical 8 perturbation 0.15 0.06 0.04 0.01 0.06 16 148 9 46 30
cyclicn4-simple F4 19 perturbation 0.03 0.01 0.01 0.00 0.01 7 30 6 41 5
rose F4 3 perturbation 1.60 0.06 0.04 0.18 1.27 13 354 11 2903 94
katsuran4-simple F4 5 perturbation 0.04 0.01 0.01 0.00 0.01 7 49 4 60 12
binomial_6_2_6_7 classical 7 perturbation 0.08 0.05 0.04 0.01 0.01 9 18 3 28 16
sendrah F4 2 random 0.04 0.03 0.02 0.00 0.00 2 26 7 20 1
syz1 F4 18 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
hairer1 F4 10 random 0.13 0.03 0.02 0.01 0.07 15 193 8 209 22
binomial_4_2_4_1 classical 9 random 0.03 0.01 0.01 0.00 0.00 6 12 3 12 6
solotarevh F4 2 perturbation 0.05 0.02 0.02 0.00 0.01 6 23 5 63 14
czapor87_1h F4 27 perturbation 0.10 0.02 0.01 0.01 0.05 12 156 5 197 39
rabmo classical 0 caboara-perry 27.09 2.13 0.46 5.03 19.56 19 171 4 417 244
dessin2 classical 18 perturbation 5.31 0.50 0.28 0.36 4.34 45 1370 4 218 157
sym33 classical 29 perturbation 0.05 0.02 0.01 0.00 0.02 10 85 10 18 8
assur44 F4 0 caboara-perry 102.28 16.84 1.28 21.68 61.69 40 2120 15 16585 620
r8_2_2_h F4 13 random 3.12 0.02 0.01 0.97 1.71 128 5195 9 2329 1087
dessin2h F4 20 perturbation 4.56 0.07 0.05 0.51 3.75 90 2838 7 3884 586
bench1 classical 20 perturbation 137.63 5.06 2.18 28.30 103.15 46 2546 6 1295 996
hairer3 F4 5 perturbation 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
katsuran8 F4 17 random 7.07 0.04 0.02 0.27 6.34 74 6823 8 2957 470
r6_2_2_h classical 20 random 1.11 0.13 0.08 0.09 0.84 39 498 7 162 123
r7_2_2_h classical 10 perturbation 5.65 0.35 0.21 0.29 4.89 67 1487 8 339 272
rose classical 14 random 5.08 0.43 0.22 1.05 3.48 17 478 14 301 202
lichtblau F4 21 random 0.04 0.03 0.02 0.00 0.00 2 23 11 7 1
r8_2_2_h F4 24 perturbation 3.25 0.05 0.03 0.99 1.79 128 5195 9 2329 1087
econ3 classical 27 random 0.02 0.01 0.01 0.00 0.00 3 9 2 3 0
