instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
buch85 classical 29 random 0.64 0.26 0.10 0.16 0.14 23 52 6 91 58
buch85 classical 1 random 0.82 0.26 0.10 0.33 0.12 39 88 7 243 199
eco8 F4 0 static 3.19 0.00 0.00 0.56 2.47 59 2704 5 3097 297
buch85 classical 24 perturbation 3.31 1.36 0.68 1.41 0.37 27 72 5 396 337
buch85 classical 2 random 0.51 0.36 0.21 0.06 0.02 14 32 4 45 21
eco8 classical 17 perturbation 8.75 0.42 0.24 0.46 7.74 59 2704 5 347 269
buch85 F4 18 random 1.31 0.15 0.06 0.91 0.18 23 62 4 1152 287
buch85 classical 3 random 0.25 0.12 0.05 0.06 0.02 11 24 3 26 9
buch85 classical 4 random 0.46 0.19 0.08 0.13 0.07 27 62 3 104 75
buch85 F4 19 random 0.50 0.07 0.03 0.32 0.06 20 51 4 515 183
buch85 classical 3 perturbation 2.47 1.07 0.53 0.88 0.36 36 94 5 362 304
eco8 F4 13 perturbation 4.52 0.12 0.07 1.17 2.97 59 2704 5 3919 647
buch85 classical 5 random 0.67 0.26 0.11 0.22 0.10 22 64 5 116 78
buch85 F4 20 random 1.19 0.07 0.03 0.80 0.25 40 120 4 1308 325
buch85 classical 6 random 0.90 0.33 0.14 0.26 0.19 33 122 7 176 130
buch85 F4 21 random 0.70 0.07 0.03 0.48 0.10 28 69 6 672 222
buch85 F4 22 random 0.44 0.07 0.03 0.29 0.04 17 39 6 305 84
buch85 F4 0 random 4.04 0.15 0.06 2.60 1.17 51 214 6 4663 866
buch85 classical 7 random 1.17 0.40 0.16 0.43 0.20 25 77 5 151 95
buch85 classical 4 perturbation 2.53 1.27 0.64 0.77 0.34 36 87 5 329 280
buch85 F4 23 random 0.77 0.07 0.03 0.52 0.11 48 107 5 1113 441
buch85 F4 1 random 0.80 0.07 0.03 0.54 0.13 45 100 4 1051 415
buch85 F4 24 random 0.95 0.18 0.03 0.55 0.15 49 113 5 1211 460
eco8 F4 14 perturbation 4.47 0.12 0.07 1.15 2.94 59 2704 5 3919 647
buch85 F4 25 random 0.83 0.07 0.03 0.52 0.17 43 106 5 1270 428
buch85 classical 5 perturbation 2.91 1.42 0.76 0.93 0.39 34 88 5 354 298
buch85 classical 6 perturbation 1.23 0.75 0.37 0.26 0.14 23 57 5 123 91
buch85 classical 25 perturbation 8.22 2.13 1.13 4.05 1.69 64 205 5 1267 1173
eco8 classical 18 perturbation 8.56 0.41 0.23 0.46 7.57 59 2704 5 347 269
eco8 F4 15 perturbation 4.50 0.12 0.06 1.16 2.97 59 2704 5 3919 647
eco8 F4 22 random 4.64 0.10 0.05 1.24 3.03 59 2704 5 3919 647
buch85 classical 26 perturbation 4.01 2.11 1.05 1.10 0.62 30 73 6 544 491
eco8 classical 28 random 8.71 0.35 0.16 0.47 7.77 59 2704 5 347 269
buch85 classical 7 perturbation 5.30 1.85 0.93 2.10 1.07 50 188 5 710 626
eco8 F4 16 perturbation 4.56 0.12 0.07 1.19 2.98 59 2704 5 3919 647
buch85 classical 8 perturbation 2.05 1.03 0.52 0.59 0.29 26 71 5 231 179
eco8 F4 23 random 4.71 0.10 0.04 1.24 3.11 59 2704 5 3919 647
buch85 classical 9 perturbation 1.90 0.77 0.38 0.65 0.31 48 110 4 321 259
eco8 classical 19 perturbation 8.78 0.66 0.49 0.47 7.54 59 2704 5 347 269
buch85 classical 27 perturbation 6.39 2.14 1.08 2.95 1.01 48 116 5 929 848
eco8 F4 17 perturbation 4.50 0.12 0.06 1.17 2.95 59 2704 5 3919 647
buch85 classical 10 perturbation 2.83 1.26 0.64 1.00 0.41 36 94 5 373 315
eco8 F4 24 random 4.70 0.10 0.04 1.23 3.10 59 2704 5 3919 647
buch85 classical 28 perturbation 2.39 1.07 0.53 0.74 0.42 46 106 4 495 447
eco8 classical 29 random 8.84 0.48 0.16 0.47 7.77 59 2704 5 347 269
buch85 classical 29 perturbation 2.06 1.05 0.52 0.58 0.28 36 84 4 227 170
eco8 F4 18 perturbation 4.55 0.12 0.07 1.20 2.96 59 2704 5 3919 647
buch85 F4 0 perturbation 0.74 0.23 0.11 0.35 0.10 24 63 5 654 190
buch85 F4 1 perturbation 0.59 0.23 0.11 0.27 0.04 19 44 4 414 148
buch85 F4 2 perturbation 0.71 0.23 0.11 0.34 0.09 33 79 4 751 261
eco8 classical 20 perturbation 8.34 0.41 0.23 0.46 7.36 59 2704 5 347 269
buch85 F4 3 perturbation 0.82 0.23 0.12 0.31 0.23 30 76 4 573 149
buch85 F4 4 perturbation 2.00 0.22 0.11 1.25 0.45 52 150 4 1993 462
eco8 F4 19 perturbation 4.49 0.12 0.07 1.17 2.94 59 2704 5 3919 647
buch85 F4 5 perturbation 0.62 0.23 0.12 0.29 0.06 33 72 3 626 301
buch85 classical 11 perturbation 10.40 3.61 1.87 4.91 1.54 33 92 7 1206 1120
buch85 F4 6 perturbation 2.08 0.54 0.27 1.22 0.24 26 62 5 1402 360
buch85 F4 7 perturbation 0.75 0.24 0.12 0.36 0.10 28 75 5 725 213
eco8 F4 20 perturbation 4.46 0.12 0.07 1.16 2.92 59 2704 5 3919 647
buch85 classical 12 perturbation 3.04 1.29 0.66 1.01 0.58 35 80 4 463 411
buch85 F4 8 perturbation 1.97 0.22 0.11 1.26 0.43 52 150 4 2127 524
eco8 classical 21 perturbation 8.07 0.41 0.23 0.45 7.09 59 2704 5 347 269
buch85 F4 9 perturbation 0.75 0.22 0.11 0.38 0.10 28 75 5 725 213
