instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
extcyc6 classical 0 caboara-perry 2809.67 70.55 4.47 58.20 2587.14 22 2622 282 3234 2120
ducos7_3 classical 2 perturbation 1062.03 30.86 3.28 10.15 1017.66 80 8634 6 1270 758
hairer2_0 classical 0 caboara-perry 48.28 4.03 0.59 2.83 39.71 26 875 10 332 130
hairer2_0 F4 1 perturbation 35.09 0.81 0.28 4.03 29.33 72 4066 6 12167 945
f855 classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
redeco10 classical 4 random 409.32 1.81 0.53 3.86 402.74 174 32313 9 1104 902
econh10 F4 0 perturbation NA NA NA NA NA NA NA NA NA NA
redeco10 F4 4 perturbation 33.30 0.10 0.05 4.38 26.88 257 30776 9 9064 1888
redeco10 classical 1 perturbation 289.96 6.94 2.33 5.04 277.10 257 30776 9 1548 1291
r9_2_2_h F4 0 caboara-perry 179.29 151.78 4.55 13.87 11.73 248 19602 10 5066 2133
r5_2_6_h classical 0 perturbation 58.08 1.99 0.67 1.42 54.24 225 21205 19 845 620
chemkinh F4 2 random 533.60 0.18 0.05 3.16 527.84 166 14390 15 52202 2359
jason210 F4 4 random NA NA NA NA NA NA NA NA NA NA
schrans_troosth F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
chemkin classical 0 random 53.45 0.86 0.29 1.37 50.79 90 6310 4 686 546
ahmlh classical 4 random 19.12 0.68 0.28 0.29 17.98 78 14925 16 331 235
hairer2_0 F4 2 random 27.14 0.29 0.08 3.27 22.85 72 4066 6 12167 945
katsuran9 F4 0 perturbation 36.30 0.06 0.03 0.88 33.81 143 26135 9 7968 1087
rabmoh classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
ahml F4 1 perturbation 48.85 0.10 0.05 0.25 47.88 56 10417 13 13673 212
econh10 classical 0 random NA NA NA NA NA NA NA NA NA NA
i1h F4 1 perturbation 24.13 0.10 0.06 1.86 21.27 225 11270 12 17473 1820
r5_2_6_h F4 0 random 15.70 0.15 0.05 2.85 11.34 225 21205 19 5644 2145
econ9 F4 4 perturbation 21.82 0.22 0.09 3.30 17.35 106 8423 6 10412 1457
virasoroh F4 1 random 18.99 0.03 0.02 0.83 16.98 128 18425 9 5408 1057
katsuranh9 classical 4 random 145.96 1.72 0.43 1.27 142.36 143 26135 9 886 743
chemkin classical 4 perturbation 56.62 1.73 0.68 1.43 53.01 90 6310 4 686 546
nya classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
redcyc7h F4 3 perturbation 126.55 1.62 0.21 11.50 105.37 442 86579 27 21942 5023
chemkinh F4 3 perturbation 561.40 0.47 0.17 3.07 555.51 166 14390 15 52202 2359
ducos7_5 F4 1 perturbation 41.57 0.05 0.03 15.33 23.85 1 1 0 5950 1569
katsuran9 classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
virasoroh F4 0 static 18.23 0.00 0.00 0.77 16.38 128 18425 9 5211 923
discrc2h classical 0 static 182.68 0.00 0.00 0.27 181.85 94 72679 20 391 297
chemkinh classical 1 random 219.16 1.96 0.61 1.45 215.11 166 14390 15 1088 922
bench1h classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
katsuranh9 F4 1 random 43.25 0.05 0.02 0.92 40.58 143 26135 9 7968 1087
assur44h F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
econ9 classical 0 perturbation 61.92 0.92 0.46 1.84 58.76 106 8423 6 731 591
bench1h F4 2 perturbation 31.24 0.12 0.08 2.16 27.93 225 11270 12 17474 1821
f744h F4 4 random 16.21 0.06 0.03 1.87 13.46 204 10479 8 8714 1516
chemkinh classical 2 perturbation 206.86 4.19 1.63 1.41 200.60 166 14390 15 1088 922
hairer2_0 F4 0 perturbation 33.35 0.83 0.30 3.42 27.88 72 4066 6 12167 945
r9_2_2 classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
rabmoh F4 2 perturbation NA NA NA NA NA NA NA NA NA NA
econh9 F4 2 perturbation 2442.82 0.96 0.31 27.73 2407.37 329 30486 11 139213 5710
pinchon1 F4 4 random 14.19 0.12 0.04 3.55 9.55 108 6181 4 3850 799
bench1h F4 4 random 7.92 0.05 0.02 1.26 5.96 194 8574 9 6384 1613
rabmoh F4 0 random 96.33 0.18 0.06 6.47 87.38 275 17549 14 48090 3261
katsuran9 F4 0 random 45.01 0.03 0.02 1.01 42.17 143 26135 9 7968 1087
nya classical 0 static 311.15 0.00 0.00 4.99 305.57 51 3073 10 841 445
redeco10 classical 4 perturbation 305.61 7.92 2.74 5.18 291.51 257 30776 9 1548 1291
katsuranh9 classical 1 random 167.14 1.74 0.45 1.34 163.43 143 26135 9 886 743
discrc2h F4 2 perturbation 10.44 0.34 0.17 0.05 9.77 25 3805 13 9585 125
dl F4 1 random 320.51 1.24 0.20 87.84 221.05 327 70340 8 38774 3612
bench1h classical 0 random NA NA NA NA NA NA NA NA NA NA
ducos7_5 classical 0 perturbation 530.59 22.79 3.42 20.31 486.22 1 1 0 895 400
redeco10 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
r5_2_6_h classical 2 perturbation 67.59 2.29 0.78 1.62 63.16 225 21205 19 845 620
r5_2_6_h classical 2 random 72.68 2.27 0.69 1.67 68.23 225 21205 19 845 620
econ10 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
econh9 F4 3 perturbation 160.80 0.39 0.15 5.96 151.79 197 13336 10 42005 2757
rpbl F4 3 perturbation 90.49 0.47 0.20 7.27 80.49 93 3908 8 38777 2792
r5_2_6_h classical 1 perturbation 61.15 2.05 0.68 1.49 57.16 225 21205 19 845 620
jason210h F4 4 perturbation NA NA NA NA NA NA NA NA NA NA
ilias_k_2 classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
rabmoh classical 0 static 230.76 0.00 0.00 2.99 227.25 275 17549 14 1604 1329
dl F4 0 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2h classical 4 random 13.10 0.52 0.26 0.20 12.16 41 12046 16 251 184
redcyc7 classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
r9_2_2_h F4 2 perturbation 13.99 0.07 0.04 3.18 9.31 223 16426 10 4727 2252
gonnet83 F4 1 perturbation 257.25 0.30 0.17 165.18 90.48 819 4036 10 85707 11041
virasoro F4 4 perturbation 22.66 0.05 0.03 0.98 20.34 128 18425 9 5408 1057
r9_2_2 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
rpbl F4 1 perturbation 118.40 0.50 0.21 8.22 107.63 92 3790 8 42952 2795
discrc2 classical 0 static 192.53 0.00 0.00 0.25 191.76 92 72529 16 384 292
katsuran9 classical 3 perturbation 159.84 3.05 0.89 1.45 154.67 143 26135 9 886 743
pinchon1h classical 1 perturbation 189.20 19.23 5.35 1.83 166.79 172 16797 20 1069 897
r7_2_4_h F4 1 random 30.08 0.20 0.07 5.49 21.78 249 23533 14 9285 3812
extcyc6 classical 3 random 1703.99 25.88 4.37 17.63 1656.78 242 37096 11 3174 2521
r9_2_2 F4 0 static 12.56 0.00 0.00 2.58 8.85 223 16428 10 4484 2087
extcyc6 classical 3 perturbation 1687.03 35.50 5.30 17.08 1630.85 242 37096 11 3174 2521
redcyc7h classical 0 random 813.90 12.40 2.76 6.43 793.21 442 86579 27 2118 1676
pinchon1 F4 1 random 14.81 0.13 0.04 4.25 9.37 108 6181 4 3850 799
ahml classical 4 perturbation 181.20 4.30 1.12 19.75 155.82 37 6660 11 1723 1432
mckay F4 2 random 139.86 0.94 0.16 44.69 89.13 38 2145 10 13117 1725
katsuran9 classical 0 random 125.06 1.45 0.45 1.21 121.78 143 26135 9 886 743
r9_2_2 F4 1 perturbation 13.18 0.07 0.04 2.60 9.26 223 16428 10 4727 2252
hairer2 F4 0 perturbation 15.81 0.45 0.23 2.19 12.81 64 3704 5 8023 586
i1h classical 4 random NA NA NA NA NA NA NA NA NA NA
ducos7_3 F4 4 perturbation 81.67 0.67 0.11 9.56 67.62 80 8634 6 8498 1496
nya classical 0 random NA NA NA NA NA NA NA NA NA NA
schrans_troost classical 1 random 88.59 1.03 0.32 1.23 85.81 128 18425 9 780 652
econ10 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
extcyc6 F4 0 random 230.06 2.04 0.80 47.21 167.49 242 37096 11 18243 5671
econh10 F4 2 random NA NA NA NA NA NA NA NA NA NA
hairer2_0 F4 3 perturbation 33.50 0.89 0.32 3.43 28.33 72 4066 6 12167 945
f855 classical 3 random NA NA NA NA NA NA NA NA NA NA
econh9 classical 2 perturbation 122.99 2.76 1.42 2.32 117.19 199 12894 10 1190 991
chemkin classical 1 perturbation 62.13 2.06 0.84 1.52 58.01 90 6310 4 686 546
econ9 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
ilias_k_2 F4 1 perturbation 408.49 2.10 0.39 48.02 349.52 136 19017 6 52241 3334
r9_2_2_h classical 3 random 195.67 2.66 0.78 3.77 188.28 223 16426 10 1583 1360
ducos7_3 F4 1 random 75.44 0.46 0.07 8.27 63.22 80 8634 6 8498 1496
econh9 F4 2 random NA NA NA NA NA NA NA NA NA NA
hairer2_0 F4 0 localsearch 3419.90 3367.03 73.74 9.57 41.62 54 2120 8 21997 2060
econh9 F4 0 perturbation 543.66 2.77 0.78 139.18 389.43 352 41410 15 90670 11508
discrc2 classical 0 caboara-perry 0.08 0.06 0.02 0.00 0.00 3 19 4 3 0
r9_2_2_h classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
chemkinh F4 4 perturbation 555.00 0.43 0.16 2.64 549.57 166 14390 15 52202 2359
pinchon1 classical 4 perturbation 105.53 12.50 3.09 4.04 88.01 108 6181 4 653 501
econh9 classical 0 caboara-perry 1853.78 1279.96 1.07 11.30 561.19 278 34352 22 1929 1651
r9_2_2 classical 4 perturbation 178.43 3.84 1.30 3.44 170.36 223 16428 10 1583 1360
r7_2_4_h classical 1 random 164.85 2.65 0.71 2.70 158.79 249 23533 14 1379 1130
dl classical 4 random NA NA NA NA NA NA NA NA NA NA
r9_2_2 classical 0 perturbation 176.46 3.72 1.28 3.43 168.52 223 16428 10 1583 1360
rabmoh classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
virasoroh classical 1 random 70.77 1.02 0.33 1.03 68.26 128 18425 9 780 652
pinchon1 F4 3 random 12.54 0.11 0.03 3.40 8.13 108 6181 4 3850 799
gonnet83 classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
r5_2_6_h F4 2 random 14.68 0.14 0.05 2.54 10.77 225 21205 19 5644 2145
ahml F4 3 random 154.79 1.19 0.21 5.87 145.23 64 13753 12 32926 1064
pinchon1 F4 0 perturbation 12.22 0.56 0.19 3.23 7.59 108 6181 4 3850 799
dl classical 3 random NA NA NA NA NA NA NA NA NA NA
discrc2h F4 3 perturbation 4.83 0.30 0.15 0.01 4.38 25 3805 13 5228 52
ducos7_3 classical 4 perturbation 1088.43 32.89 3.37 10.82 1041.28 80 8634 6 1270 758
r5_2_6_h F4 3 perturbation 17.71 0.16 0.06 3.08 12.95 225 21205 19 5644 2145
jason210 classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
ahmlh F4 4 perturbation 1535.16 11.93 1.75 204.76 1286.87 88 19264 17 204156 20216
mckay classical 2 random NA NA NA NA NA NA NA NA NA NA
pinchon1h classical 3 random 206.39 3.54 0.73 2.12 199.34 172 16797 20 1069 897
redcyc7 F4 3 perturbation 93.84 0.67 0.15 13.79 73.09 78 9763 7 14896 2348
jason210 F4 4 perturbation NA NA NA NA NA NA NA NA NA NA
r9_2_2 F4 0 random 10.81 0.02 0.01 2.38 7.34 223 16428 10 4727 2252
f855 F4 3 random 57.65 0.05 0.02 35.66 19.96 148 9213 4 10739 2320
discrc2h classical 1 random 1.28 0.45 0.23 0.11 0.63 11 696 11 160 122
assur44h F4 3 random 9.44 0.03 0.02 1.03 7.66 185 11865 8 4877 1262
mckay classical 0 static 236.93 0.00 0.00 4.15 232.24 51 3073 10 841 445
ducos7_3 classical 0 static 967.95 0.00 0.00 10.21 955.21 80 8634 6 1270 758
discrc2h F4 0 static NA NA NA NA NA NA NA NA NA NA
econh9 F4 0 caboara-perry 380.18 324.59 2.17 2.58 51.25 218 24939 13 13567 1353
katsuranh9 F4 0 perturbation 38.01 0.07 0.04 0.89 35.37 143 26135 9 7968 1087
redeco10 classical 3 perturbation 257.38 6.69 2.31 4.28 245.50 257 30776 9 1548 1291
redcyc7h F4 0 static 50.83 0.00 0.00 3.97 43.00 442 86579 27 9712 2363
hairer2 classical 4 perturbation 164.08 9.07 4.45 41.34 112.55 42 1227 6 1242 933
virasoroh classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
assur44h classical 0 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2 classical 0 localsearch 0.20 0.17 0.05 0.00 0.00 3 20 4 3 0
schrans_troosth F4 1 random 22.71 0.03 0.01 0.96 20.39 128 18425 9 5408 1057
hairer2 classical 0 random 55.34 1.32 0.49 3.49 50.07 37 948 7 423 239
schrans_troost classical 2 random 79.72 1.02 0.32 1.15 77.09 128 18425 9 780 652
aubry2 F4 0 caboara-perry 316.64 163.39 3.63 55.62 93.63 92 8928 7 13210 1336
r9_2_2 F4 1 random 12.84 0.03 0.01 2.68 8.85 223 16428 10 4727 2252
mckay classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
virasoro classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
redeco10 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
r9_2_2 F4 2 perturbation 14.01 0.08 0.04 3.20 9.31 223 16428 10 4727 2252
virasoro classical 0 random 89.09 1.01 0.32 1.24 86.38 128 18425 9 780 652
r7_2_4_h classical 3 random 186.62 2.37 0.57 3.01 180.50 249 23533 14 1379 1130
redcyc7h F4 0 random 139.58 0.51 0.09 13.17 116.53 442 86579 27 21942 5023
nya F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
gonnet83 classical 0 perturbation NA NA NA NA NA NA NA NA NA NA
redcyc7h F4 1 perturbation 138.34 0.98 0.22 13.20 115.11 442 86579 27 21942 5023
r9_2_2_h F4 3 perturbation 13.71 0.07 0.04 3.14 9.09 223 16426 10 4727 2252
filter9h classical 1 random NA NA NA NA NA NA NA NA NA NA
jcf26h F4 1 perturbation 58.84 0.75 0.29 5.13 51.42 231 11467 10 16926 1471
ahml F4 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
rabmoh F4 1 random 91.05 0.19 0.07 6.30 82.45 275 17549 14 48090 3261
ahmlh classical 2 perturbation 192.90 7.76 2.48 31.25 152.14 80 15870 16 3584 3219
rabmoh F4 4 perturbation 320.82 1.15 0.40 20.44 294.74 265 20093 11 65310 5064
schrans_troosth classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
ducos7_5 F4 0 random 47.81 0.03 0.02 15.76 29.49 1 1 0 5950 1569
chemkinh classical 0 perturbation 256.63 4.58 1.73 1.62 249.75 166 14390 15 1088 922
nya F4 4 random 54.82 0.03 0.02 5.27 47.32 51 3073 10 6278 704
i1h F4 1 random 14.28 0.05 0.04 1.61 11.74 194 8959 11 8305 1636
jcf26h classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
gonnet83 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
cohn3 F4 0 static 20.12 0.00 0.00 0.80 18.16 92 17876 8 2645 364
r9_2_2 F4 3 random 17.33 0.08 0.04 3.37 12.24 223 16428 10 4727 2252
katsuranh9 F4 2 random 55.63 0.07 0.03 1.19 52.14 143 26135 9 7968 1087
mckay classical 0 caboara-perry 513.84 5.02 1.63 10.37 496.76 39 2407 10 869 386
katsuran9 F4 1 random 44.46 0.05 0.02 0.98 41.67 143 26135 9 7968 1087
katsuranh9 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
ilias_k_2 F4 4 perturbation 219.05 2.04 0.40 44.74 164.68 144 19401 5 28571 3496
econh10 F4 0 random NA NA NA NA NA NA NA NA NA NA
redeco10 classical 0 static 316.23 0.00 0.00 5.11 310.41 257 30776 9 1548 1291
redcyc7 F4 0 static 95.40 0.00 0.00 11.22 77.80 78 9763 7 12996 1620
discrc2 F4 2 random NA NA NA NA NA NA NA NA NA NA
discrc2 F4 0 random NA NA NA NA NA NA NA NA NA NA
ahml F4 4 perturbation 222.61 1.34 0.30 9.63 207.92 44 8544 16 41597 1540
econ10 F4 4 perturbation 149.84 0.55 0.14 15.22 129.67 203 31810 6 26822 3410
pinchon1 F4 0 caboara-perry 86.84 22.68 0.86 17.04 44.70 85 6561 7 10733 696
f744h F4 1 perturbation 15.43 0.08 0.05 1.57 12.98 204 10479 8 8714 1516
ilias13 F4 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
r5_2_6_h F4 0 caboara-perry 65.19 56.39 1.85 1.28 6.65 252 25320 19 2922 860
econh9 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
bench1h classical 0 static 87.27 0.00 0.00 1.98 84.89 194 8574 9 1563 1369
katsuran9 classical 4 perturbation 173.22 3.01 0.83 1.46 168.14 143 26135 9 886 743
jason210h classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
redcyc7h classical 4 random 679.21 9.90 1.75 5.66 661.81 442 86579 27 2118 1676
rpbl classical 0 static 55.09 0.00 0.00 0.78 54.08 126 8997 16 634 498
econ10 classical 0 static 421.38 0.00 0.00 6.43 414.16 203 31810 6 1621 1363
schrans_troost F4 0 caboara-perry 105.44 8.32 1.37 5.81 88.87 91 10310 22 21125 1045
hairer2 classical 3 perturbation 351.93 12.15 4.56 79.69 258.46 41 1254 7 1502 1143
aubry2 F4 0 random 30.86 0.02 0.01 3.86 25.22 79 7215 6 5881 1020
hairer2 classical 0 perturbation 84.87 7.60 3.38 28.61 47.82 32 871 9 878 589
ducos7_5 classical 2 perturbation 412.71 19.01 2.85 16.30 376.35 1 1 0 895 400
schrans_troosth F4 0 caboara-perry 496.13 90.46 2.20 5.50 396.39 308 41553 20 46300 2089
r9_2_2_h F4 1 perturbation 12.44 0.07 0.04 2.38 8.88 223 16426 10 4727 2252
r7_2_4_h F4 0 localsearch 3269.48 3112.59 136.78 27.41 119.36 279 28534 14 39630 12464
r7_2_4_h F4 4 perturbation 28.00 0.25 0.09 5.06 20.51 249 23533 14 9285 3812
rpblh F4 0 caboara-perry 26.61 9.73 0.97 0.88 15.38 158 11762 12 8103 708
assur44h F4 3 perturbation 9.30 0.07 0.04 1.06 7.46 179 11895 7 4428 1276
f744h F4 3 perturbation 14.86 0.11 0.06 1.51 12.51 204 10479 8 8714 1516
r9_2_2 classical 0 random 165.51 2.33 0.67 3.15 159.20 223 16428 10 1583 1360
filter9h classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
econ10 classical 2 perturbation 2360.11 20.40 5.66 107.44 2227.55 263 31706 8 6649 6239
econ9 classical 4 random 76.28 0.86 0.36 2.17 72.65 106 8423 6 731 591
jason210 F4 0 perturbation NA NA NA NA NA NA NA NA NA NA
r9_2_2 F4 4 perturbation 14.87 0.08 0.05 2.56 11.01 223 16428 10 4727 2252
r9_2_2_h classical 2 random 257.72 3.38 0.99 4.66 248.46 223 16426 10 1583 1360
jason210h F4 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
econh9 F4 4 perturbation NA NA NA NA NA NA NA NA NA NA
econh9 F4 4 random NA NA NA NA NA NA NA NA NA NA
extcyc6 classical 1 random 1323.20 22.11 4.05 13.90 1283.91 242 37096 11 3174 2521
chemkinh classical 0 static 186.01 0.00 0.00 1.33 184.29 166 14390 15 1088 922
redcyc7h classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
discrc2 classical 3 random 3.19 0.34 0.15 0.28 2.43 3 18 3 235 178
redcyc7 classical 4 perturbation 396.27 13.32 2.61 5.88 373.89 78 9763 7 1428 1003
jason210 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
chemkinh F4 1 random 618.05 0.16 0.04 3.37 611.92 166 14390 15 52202 2359
jason210 F4 2 perturbation NA NA NA NA NA NA NA NA NA NA
r5_2_6_h classical 4 perturbation 76.17 2.20 0.74 1.74 71.74 225 21205 19 845 620
katsuran9 F4 0 caboara-perry 234.18 86.43 1.21 4.73 139.55 146 29252 10 16012 1021
econh10 F4 4 random NA NA NA NA NA NA NA NA NA NA
hairer2_0 F4 0 random 25.88 0.22 0.05 3.05 21.90 72 4066 6 12167 945
r9_2_2 classical 3 random 163.29 2.13 0.59 3.15 157.27 223 16428 10 1583 1360
katsuranh9 F4 3 perturbation 34.91 0.09 0.04 0.84 32.48 143 26135 9 7968 1087
virasoro F4 4 random 16.98 0.02 0.01 0.74 15.24 128 18425 9 5408 1057
rpblh F4 4 perturbation 98.38 0.21 0.10 1.56 95.47 156 10451 17 37321 1681
r9_2_2 F4 4 random 11.30 0.04 0.02 2.38 7.78 223 16428 10 4727 2252
mckay classical 0 perturbation NA NA NA NA NA NA NA NA NA NA
katsuran9 F4 4 random 34.29 0.02 0.01 0.82 32.00 143 26135 9 7968 1087
hairer2_0 classical 0 static 92.50 0.00 0.00 1.67 90.60 72 4066 6 553 364
ahmlh classical 1 random 150.28 2.35 0.74 3.32 144.00 122 33345 18 1138 897
nya classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
assur44h classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
redeco10 F4 0 perturbation 34.70 0.08 0.05 4.39 28.29 257 30776 9 9064 1888
i1h F4 3 random 124.65 0.22 0.08 22.36 98.89 248 14350 11 41575 4450
ducos7_5 F4 3 random 49.41 0.03 0.02 17.74 28.84 1 1 0 5950 1569
dl F4 2 random 253.82 0.78 0.17 109.49 137.53 288 51994 8 36522 4642
ducos7_5 F4 0 static 47.39 0.00 0.00 17.66 27.06 1 1 0 5950 1569
jason210 classical 3 random NA NA NA NA NA NA NA NA NA NA
i1h classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
schrans_troosth F4 4 random 17.32 0.04 0.02 0.72 15.56 128 18425 9 5408 1057
filter9h classical 1 perturbation NA NA NA NA NA NA NA NA NA NA
r9_2_2_h classical 2 perturbation 166.98 3.71 1.18 3.18 159.33 223 16426 10 1583 1360
econh9 F4 0 static 17.88 0.00 0.00 1.27 15.78 196 15400 14 10463 1127
jason210h F4 3 perturbation NA NA NA NA NA NA NA NA NA NA
aubry2 classical 4 perturbation 466.95 10.91 2.59 5.11 449.31 79 7215 6 1013 645
virasoroh classical 3 random 66.84 0.74 0.23 0.95 64.69 128 18425 9 780 652
schrans_troosth F4 4 perturbation 17.28 0.06 0.04 0.74 15.42 128 18425 9 5408 1057
dl classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
r9_2_2_h classical 0 perturbation 182.07 3.84 1.26 3.48 173.95 223 16426 10 1583 1360
redeco10 F4 3 random 1040.15 1.41 0.18 52.95 976.02 76 18280 18 84555 1899
f744h classical 2 perturbation 131.25 3.44 1.54 2.52 124.61 204 10479 8 1471 1267
ilias_k_2 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
jason210 F4 1 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2h F4 0 caboara-perry 0.14 0.11 0.04 0.00 0.02 6 48 5 73 5
i1h classical 0 random NA NA NA NA NA NA NA NA NA NA
ilias_k_2 classical 0 random 3656.95 71.37 9.18 268.54 3154.79 29 3919 20 3892 2722
ducos7_3 F4 2 random 71.96 0.46 0.07 8.57 59.50 80 8634 6 8498 1496
redcyc7h classical 0 static 834.92 0.00 0.00 6.82 826.90 442 86579 27 2118 1676
dl F4 4 random NA NA NA NA NA NA NA NA NA NA
filter9h classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
ilias13 classical 0 static 737.89 0.00 0.00 14.53 721.04 246 54387 7 2497 1987
katsuran9 classical 1 perturbation 113.41 2.59 0.80 1.10 109.15 143 26135 9 886 743
ahmlh F4 1 perturbation 1714.11 14.16 1.83 251.35 1414.99 89 17035 16 174128 19287
virasoroh classical 0 random 81.57 0.85 0.27 1.13 79.10 128 18425 9 780 652
r9_2_2_h F4 3 random 12.48 0.03 0.01 2.83 8.33 223 16426 10 4727 2252
f744h classical 1 random 137.09 1.53 0.54 2.65 132.21 204 10479 8 1471 1267
extcyc6 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
r5_2_6_h classical 0 localsearch 1594.40 1511.61 574.79 3.48 78.73 234 22710 19 872 638
econ9 F4 2 perturbation 26.24 0.23 0.09 3.98 20.87 106 8423 6 10412 1457
ahml F4 2 perturbation 215.84 1.04 0.24 10.60 199.45 37 7488 14 41475 1984
hairer2_0 classical 2 random 98.96 1.70 0.43 1.69 95.07 72 4066 6 553 364
econ10 F4 3 random 144.97 0.27 0.07 15.09 125.34 203 31810 6 26822 3410
assur44h F4 2 random 6.69 0.02 0.01 1.01 4.93 160 9978 7 3195 1111
aubry2 F4 1 random 32.25 0.02 0.01 4.58 25.67 79 7215 6 5881 1020
i1h F4 2 random 15.98 0.03 0.02 1.81 13.24 211 10278 10 10354 1713
schrans_troost classical 0 perturbation 84.69 1.43 0.51 1.18 81.62 128 18425 9 780 652
nya classical 0 caboara-perry 476.43 4.10 1.11 9.46 461.59 39 2407 10 869 386
f855 F4 0 perturbation 63.10 0.10 0.06 38.71 22.12 148 9213 4 10739 2320
bench1h classical 1 perturbation NA NA NA NA NA NA NA NA NA NA
aubry2 F4 1 perturbation 31.02 0.04 0.03 4.30 23.41 79 7215 6 5881 1020
jcf26h classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
jason210h classical 4 random NA NA NA NA NA NA NA NA NA NA
katsuran9 classical 4 random 132.67 1.60 0.44 1.31 129.15 143 26135 9 886 743
econh9 classical 1 random NA NA NA NA NA NA NA NA NA NA
econ9 classical 1 random 60.03 0.63 0.26 1.74 57.24 106 8423 6 731 591
katsuranh9 classical 3 random 176.37 1.81 0.43 1.42 172.46 143 26135 9 886 743
hairer2 classical 2 perturbation 341.97 8.86 3.38 45.62 286.27 45 1473 7 1840 1552
cohn3 F4 0 perturbation NA NA NA NA NA NA NA NA NA NA
katsuran9 F4 0 static 41.64 0.00 0.00 1.06 38.82 143 26135 9 7810 997
discrc2 classical 2 perturbation NA NA NA NA NA NA NA NA NA NA
r9_2_2 classical 1 random 206.72 2.12 0.56 3.97 199.83 223 16428 10 1583 1360
bench1h F4 0 static 7.71 0.00 0.00 1.23 5.87 194 8574 9 6310 1551
rpbl classical 0 caboara-perry 389.20 340.88 0.52 3.18 44.73 85 4619 12 590 408
ahmlh F4 0 static 801.47 0.00 0.00 0.43 798.91 142 42331 20 50385 419
chemkinh classical 0 random 245.04 1.96 0.58 1.63 240.83 166 14390 15 1088 922
r9_2_2_h classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
ahml classical 0 static 45.16 0.00 0.00 0.22 44.78 95 26886 14 330 233
mckay F4 0 static 35.59 0.00 0.00 3.73 30.36 51 3073 10 6278 704
r9_2_2 F4 3 perturbation 11.66 0.06 0.03 2.39 8.13 223 16428 10 4727 2252
econ10 classical 4 random 395.66 3.20 0.94 6.06 385.41 203 31810 6 1621 1363
rabmoh classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
i1h F4 0 caboara-perry 226.68 39.57 1.22 4.84 180.15 311 25284 11 21036 2603
schrans_troosth classical 1 perturbation NA NA NA NA NA NA NA NA NA NA
ducos7_3 F4 0 static 60.77 0.00 0.00 4.42 53.46 80 8634 6 6877 769
aubry2 F4 0 perturbation 31.93 0.04 0.02 4.64 25.27 79 7215 6 5881 1020
econ9 F4 4 random 22.36 0.13 0.05 3.76 17.38 106 8423 6 10412 1457
ilias13 classical 2 random 3325.46 46.51 5.82 72.06 3194.90 147 32425 16 3579 2594
hairer2 classical 1 random 162.74 3.35 1.06 10.21 145.50 39 2650 9 630 351
