Compiling ./dynamicgb.pyx...
instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
ahml F4 25 perturbation 68.78 0.09 0.04 0.56 67.24 49 10125 15 13985 283
ahml F4 10 random 201.78 0.47 0.11 2.17 197.23 80 19808 13 29064 633
discrc2h classical 22 perturbation 0.59 0.41 0.26 0.01 0.13 12 460 10 43 23
discrc2h F4 14 random NA NA NA NA NA NA NA NA NA NA
ahml classical 14 perturbation 1933.56 22.50 4.31 426.39 1479.47 52 9203 11 8740 7973
discrc2h classical 13 perturbation 0.66 0.49 0.31 0.01 0.11 12 460 10 43 23
ahmlh classical 1 random 217.12 2.78 0.82 4.34 209.28 122 33345 18 1138 897
discrc2 F4 28 random 1683.02 0.52 0.10 1.09 1676.08 67 21937 12 91545 966
aubry2 classical 4 random 573.32 8.52 1.86 6.26 556.51 79 7215 6 1013 645
discrc2h classical 18 perturbation 0.70 0.52 0.32 0.02 0.12 12 460 10 43 23
aubry2 classical 1 random 605.53 7.61 1.34 6.50 589.68 79 7215 6 1013 645
ahml F4 1 perturbation 51.74 0.09 0.05 0.30 50.40 56 10417 13 13673 212
ahml classical 19 random 14.09 0.39 0.15 0.19 13.37 53 11412 13 215 141
discrc2h F4 4 random 0.10 0.05 0.02 0.00 0.03 7 88 7 120 6
ahmlh F4 15 random 253.82 0.22 0.05 1.89 248.29 173 45051 18 23933 1214
ahml classical 12 random 27.59 0.69 0.21 0.41 25.89 23 8333 27 201 80
discrc2h classical 29 random 16.04 1.41 0.40 0.89 13.42 28 1316 10 445 341
discrc2 classical 15 perturbation 1.63 0.48 0.28 0.17 0.89 7 122 6 170 124
discrc2 classical 11 random 11.89 0.65 0.17 0.21 10.92 18 6320 18 167 117
ahmlh F4 9 random 99.33 0.17 0.05 0.85 96.30 108 26766 15 15893 743
ahml classical 0 caboara-perry 30.78 1.44 0.26 0.63 28.43 60 16688 15 299 195
discrc2h classical 25 random 0.14 0.09 0.04 0.01 0.02 5 67 6 21 10
discrc2h F4 0 random 1278.88 0.74 0.11 1.05 1273.28 28 15088 17 188364 586
ahmlh classical 11 random 27.35 0.55 0.22 0.41 26.16 71 15395 14 372 268
discrc2h F4 20 perturbation 0.41 0.10 0.06 0.00 0.28 10 282 10 801 13
ahml classical 16 perturbation 42.17 1.18 0.45 2.36 38.25 39 6451 12 729 585
aubry2 classical 20 random 572.80 8.23 1.40 6.20 556.39 79 7215 6 1013 645
discrc2h F4 17 random 0.11 0.05 0.02 0.00 0.03 6 102 9 119 6
discrc2h F4 27 perturbation 5.27 0.28 0.15 0.02 4.83 25 3805 13 5228 52
ahmlh classical 15 random 103.50 2.62 0.96 3.20 97.14 96 17248 20 1009 767
discrc2 classical 7 perturbation 0.50 0.24 0.15 0.04 0.19 10 182 7 72 49
ahml F4 4 perturbation 232.07 1.26 0.28 10.86 216.15 44 8544 16 41597 1540
ahml classical 16 random 35.29 1.21 0.31 0.87 32.90 42 7306 15 424 288
ahml F4 21 random 596.74 0.89 0.18 6.80 582.67 42 9740 16 68826 1315
aubry2 F4 20 perturbation 30.26 0.04 0.02 4.71 23.54 79 7215 6 5881 1020
ahmlh classical 18 random 2658.93 35.04 6.72 255.01 2362.17 105 28224 20 11876 10973
ahmlh F4 18 perturbation 347.71 0.90 0.21 8.37 333.23 125 24050 22 51896 2525
ahmlh classical 7 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2h F4 0 caboara-perry 0.17 0.13 0.04 0.00 0.02 6 48 5 73 5
discrc2h F4 29 random 3.65 0.05 0.03 0.01 3.49 20 2284 12 3523 36
ahml classical 12 perturbation 25.99 0.77 0.31 0.95 24.02 38 6978 14 386 261
discrc2 classical 3 random 2.84 0.34 0.15 0.26 2.10 3 18 3 235 178
aubry2 F4 25 random 30.39 0.04 0.02 4.40 23.96 79 7215 6 5881 1020
aubry2 classical 5 perturbation 601.36 11.14 1.99 6.38 582.01 79 7215 6 1013 645
aubry2 classical 13 random 597.67 7.73 1.33 6.42 581.75 79 7215 6 1013 645
ahml classical 5 perturbation 8.09 0.20 0.11 0.20 7.58 41 6765 11 214 148
ahml F4 3 perturbation 51.85 0.19 0.08 0.36 50.61 54 11562 16 11332 253
discrc2h F4 26 perturbation 9.90 0.29 0.15 0.05 9.31 25 3805 13 9585 125
ahml F4 0 static 494.71 0.00 0.00 0.29 493.05 95 26886 14 41761 259
discrc2h F4 6 perturbation 5.18 0.27 0.14 0.02 4.74 25 3805 13 5228 52
discrc2h F4 28 perturbation 9.25 0.27 0.14 0.04 8.70 25 3805 13 9585 125
discrc2 classical 2 random 8.41 0.77 0.32 1.67 5.73 7 101 5 560 455
ahmlh classical 17 random 195.48 4.83 1.17 13.99 175.63 96 17585 19 1793 1469
discrc2 classical 10 perturbation 1.60 0.70 0.40 0.13 0.70 9 210 7 148 109
ahmlh F4 11 random 68.99 0.15 0.05 0.91 66.10 113 26198 16 15410 803
discrc2 classical 23 random 241.72 0.40 0.17 0.28 240.62 47 54344 17 275 198
aubry2 F4 12 perturbation 32.09 0.04 0.02 4.68 25.34 79 7215 6 5881 1020
ahmlh classical 17 perturbation NA NA NA NA NA NA NA NA NA NA
ahmlh classical 20 random 26.78 0.56 0.22 0.36 25.62 95 17590 17 385 278
discrc2 F4 19 perturbation 47.84 0.43 0.15 0.24 46.42 6 75 6 32873 204
ahmlh F4 0 perturbation 725.41 4.35 0.75 55.40 651.88 109 19599 17 105858 7905
aubry2 classical 7 random 596.30 8.34 1.39 6.45 579.72 79 7215 6 1013 645
discrc2 F4 25 perturbation 7.40 0.10 0.06 0.03 7.09 27 3956 11 6224 72
aubry2 classical 18 perturbation 602.41 11.31 2.01 6.42 582.85 79 7215 6 1013 645
aubry2 F4 14 random 30.93 0.04 0.02 4.60 24.30 79 7215 6 5881 1020
ahml classical 7 random 79.34 1.44 0.43 2.38 74.96 53 12326 21 690 491
discrc2 classical 6 perturbation 2.79 1.10 0.60 0.34 1.23 6 61 5 325 283
discrc2 F4 26 random 3.18 0.04 0.02 0.01 3.02 20 2215 9 3167 49
discrc2 F4 0 perturbation 73.55 1.13 0.38 2.02 69.23 17 2277 11 34033 562
ahml classical 28 random 12.67 0.52 0.19 0.22 11.76 29 7683 21 177 91
discrc2 classical 0 perturbation 0.58 0.29 0.18 0.04 0.20 7 122 6 68 44
discrc2 F4 29 perturbation 49.25 0.41 0.14 0.23 47.86 4 37 5 37597 196
aubry2 classical 4 perturbation 547.15 11.33 2.09 6.02 527.94 79 7215 6 1013 645
ahml classical 11 perturbation 122.60 4.30 1.26 19.58 97.89 45 8192 17 1599 1313
ahmlh F4 8 random 4788.34 0.57 0.08 1.37 4779.68 153 66275 25 113192 962
ahml F4 2 random 464.34 0.24 0.07 3.02 457.25 54 13586 12 42991 801
ahml F4 28 perturbation 179.62 0.72 0.18 7.38 167.77 52 9872 17 37313 1654
ahmlh F4 23 random 1756.16 0.60 0.12 3.29 1743.83 191 63089 39 96807 1914
ahmlh classical 23 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2h classical 17 perturbation 0.63 0.44 0.27 0.02 0.14 12 460 10 43 23
discrc2h classical 6 random 0.49 0.14 0.07 0.03 0.27 13 566 10 63 36
aubry2 classical 12 perturbation 589.23 11.13 2.22 6.36 569.98 79 7215 6 1013 645
ahml F4 20 random 94.74 0.29 0.09 0.72 92.54 44 12599 18 18772 383
aubry2 classical 26 perturbation 602.69 11.05 2.28 6.51 583.32 79 7215 6 1013 645
aubry2 classical 12 random 590.00 7.38 1.31 6.33 574.53 79 7215 6 1013 645
discrc2 classical 20 random 6.19 0.78 0.32 0.83 4.40 3 20 4 358 278
ahml F4 24 perturbation 21.73 0.17 0.07 0.49 20.56 35 5926 14 7071 248
aubry2 F4 15 perturbation 29.17 0.04 0.02 4.44 22.80 79 7215 6 5881 1020
aubry2 F4 10 random 30.23 0.04 0.02 4.43 23.84 79 7215 6 5881 1020
ahmlh classical 15 perturbation 395.75 7.66 2.24 59.76 326.13 88 16597 21 6104 5709
ahmlh F4 25 perturbation 283.62 0.82 0.20 8.06 269.81 154 32450 22 47518 2543
ahml classical 21 random 26.62 0.52 0.18 0.40 25.44 40 10895 19 294 186
ahml classical 11 random NA NA NA NA NA NA NA NA NA NA
aubry2 F4 7 perturbation 30.90 0.04 0.02 4.58 24.27 79 7215 6 5881 1020
discrc2 classical 5 random 0.51 0.25 0.12 0.05 0.16 4 28 4 91 69
aubry2 classical 3 perturbation 583.20 10.73 2.20 6.30 564.19 79 7215 6 1013 645
ahmlh F4 0 caboara-perry 78.60 16.76 0.58 0.21 60.65 87 21536 18 10130 249
discrc2 F4 7 random 0.08 0.05 0.03 0.00 0.01 5 46 5 34 8
ahmlh classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
ahml classical 22 random 310.62 6.26 1.51 28.72 273.91 50 9497 13 3025 2630
ahmlh F4 5 random 650.61 0.18 0.04 0.63 646.98 100 36501 18 46285 610
aubry2 F4 17 perturbation 29.42 0.04 0.03 4.55 22.86 79 7215 6 5881 1020
discrc2h F4 22 perturbation 0.58 0.11 0.06 0.01 0.42 14 858 11 875 20
aubry2 classical 20 perturbation 577.07 11.21 2.00 6.23 557.77 79 7215 6 1013 645
aubry2 classical 18 random 591.10 7.97 1.34 6.37 574.64 79 7215 6 1013 645
aubry2 classical 17 perturbation 564.46 10.91 1.92 6.09 545.66 79 7215 6 1013 645
discrc2 F4 18 random 1.59 0.05 0.02 0.01 1.47 15 1534 12 2514 31
discrc2 classical 13 random 3.48 0.61 0.26 0.63 2.09 12 286 7 314 243
discrc2h classical 27 perturbation 0.65 0.46 0.28 0.02 0.12 8 318 10 57 36
ahml classical 15 random 9.29 0.25 0.11 0.14 8.79 39 8935 14 166 102
aubry2 classical 27 perturbation 579.64 11.02 2.24 6.14 560.55 79 7215 6 1013 645
aubry2 classical 25 perturbation 598.02 11.04 1.98 6.65 578.52 79 7215 6 1013 645
aubry2 F4 8 random 31.16 0.04 0.02 4.67 24.45 79 7215 6 5881 1020
ahmlh classical 28 random 461.68 10.58 1.96 26.51 422.50 63 10024 12 2778 2319
ahml F4 3 random 184.84 1.25 0.22 7.02 173.71 64 13753 12 32926 1064
discrc2h F4 0 perturbation 0.61 0.12 0.08 0.01 0.44 14 858 11 875 20
ahml F4 22 random 316.04 0.16 0.05 0.61 313.50 55 17220 16 28848 311
aubry2 classical 28 random 616.04 8.93 1.42 6.13 598.62 79 7215 6 1013 645
ahml F4 14 perturbation 341.16 0.64 0.17 4.40 333.00 52 9872 17 37163 805
discrc2h classical 20 perturbation 0.68 0.50 0.31 0.01 0.13 12 460 10 43 23
discrc2h classical 11 perturbation 0.66 0.48 0.30 0.01 0.12 12 460 10 43 23
aubry2 F4 21 perturbation 44.56 0.06 0.04 5.42 36.51 79 7215 6 5881 1020
ahmlh F4 10 random 64.50 0.18 0.07 0.51 62.42 83 14400 19 10097 505
discrc2h F4 15 random 157.23 0.20 0.09 0.02 156.29 28 11810 16 20385 58
ahml F4 1 random 1893.34 3.14 0.45 60.52 1817.80 59 12235 15 164067 3956
discrc2 F4 29 random 0.81 0.09 0.03 0.01 0.64 16 1046 11 1116 37
discrc2h classical 23 perturbation 0.75 0.56 0.36 0.02 0.13 12 460 10 43 23
ahml classical 4 random 10.21 0.44 0.19 0.29 9.27 22 3912 16 232 147
discrc2h F4 13 perturbation 20.42 0.38 0.18 0.09 19.52 18 1000 10 15336 132
discrc2 classical 19 random 27.47 1.74 0.57 2.20 23.02 8 321 9 737 616
ahmlh F4 19 random 949.84 1.45 0.22 11.02 929.65 99 23651 18 70064 2660
discrc2 F4 7 perturbation 0.15 0.13 0.08 0.00 0.01 3 20 4 24 7
aubry2 F4 16 perturbation 34.94 0.05 0.03 4.85 27.78 79 7215 6 5881 1020
discrc2h F4 13 random 0.19 0.07 0.03 0.00 0.10 7 122 10 302 6
ahmlh classical 5 random 410.10 6.67 1.43 7.50 393.68 83 16373 15 1803 1451
aubry2 F4 4 random 29.56 0.04 0.02 4.56 22.98 79 7215 6 5881 1020
aubry2 F4 3 random 35.56 0.04 0.02 4.99 28.31 79 7215 6 5881 1020
discrc2h F4 15 perturbation 0.49 0.15 0.10 0.00 0.30 10 282 10 801 13
ahml classical 1 random 14.70 0.47 0.18 0.17 13.87 56 12653 12 205 136
discrc2h classical 10 perturbation 0.91 0.70 0.44 0.02 0.13 12 460 10 43 23
discrc2h classical 8 random 11.70 0.47 0.20 0.29 10.66 6 62 6 246 183
aubry2 classical 27 random 603.26 8.68 1.54 6.56 585.90 79 7215 6 1013 645
ahmlh classical 2 perturbation 262.18 10.01 3.16 41.43 208.35 80 15870 16 3584 3219
discrc2 classical 14 perturbation 0.70 0.41 0.27 0.04 0.19 6 75 6 64 40
ahml F4 24 random 218.21 0.69 0.14 2.32 212.51 52 11242 12 29373 581
discrc2 F4 5 random 0.18 0.06 0.02 0.00 0.10 7 207 7 309 13
ahmlh F4 24 perturbation NA NA NA NA NA NA NA NA NA NA
ahmlh F4 23 perturbation NA NA NA NA NA NA NA NA NA NA
ahmlh classical 25 random 103.47 0.41 0.18 0.41 102.35 93 24898 21 386 274
aubry2 F4 28 perturbation 28.42 0.04 0.02 4.30 22.19 79 7215 6 5881 1020
discrc2h classical 18 random 0.16 0.10 0.05 0.01 0.02 5 62 6 24 11
discrc2 F4 28 perturbation 0.22 0.09 0.06 0.00 0.11 8 246 7 367 15
ahmlh F4 8 perturbation 2718.84 10.28 1.87 157.75 2523.34 131 36688 20 196856 13505
discrc2 classical 25 random 5.64 0.70 0.32 1.36 3.36 8 136 6 576 487
ahml classical 10 random 2011.28 37.16 7.15 461.92 1504.88 70 15616 13 9001 8129
discrc2 classical 20 perturbation 0.60 0.32 0.19 0.04 0.19 6 75 6 64 40
discrc2h classical 9 random 2.57 0.66 0.32 0.24 1.53 12 1098 11 234 178
discrc2 F4 1 perturbation 0.15 0.09 0.06 0.00 0.03 5 84 9 121 9
discrc2h F4 25 perturbation 0.58 0.11 0.07 0.01 0.42 14 858 11 875 20
discrc2 F4 15 perturbation 7.00 0.10 0.06 0.02 6.69 27 3956 11 6224 72
ahml F4 19 perturbation 27.77 0.10 0.05 0.32 26.75 44 7464 13 6688 228
discrc2h classical 12 perturbation 0.70 0.48 0.29 0.03 0.15 9 311 10 59 37
ahmlh F4 17 perturbation 3439.22 19.70 2.83 363.64 3004.55 136 35716 18 286383 27416
ahmlh classical 21 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2h classical 0 static 152.12 0.00 0.00 0.30 151.33 94 72679 20 391 297
discrc2 classical 22 random 13.02 1.24 0.44 1.29 10.21 10 272 7 496 410
aubry2 F4 0 random 29.33 0.04 0.02 4.55 22.76 79 7215 6 5881 1020
aubry2 F4 14 perturbation 28.97 0.04 0.02 4.55 22.32 79 7215 6 5881 1020
discrc2 classical 0 random 18.80 1.11 0.38 2.22 15.11 5 52 5 686 572
discrc2 classical 13 perturbation 0.51 0.24 0.15 0.04 0.19 10 182 7 72 49
discrc2 F4 14 random NA NA NA NA NA NA NA NA NA NA
ahmlh classical 1 perturbation 59.78 1.47 0.64 2.00 55.89 95 17925 19 858 671
discrc2h classical 3 perturbation 0.58 0.40 0.25 0.01 0.13 12 460 10 43 23
ahmlh classical 7 random 53.99 1.32 0.45 1.29 51.05 68 13879 16 598 439
aubry2 classical 21 perturbation 582.33 11.88 2.43 6.50 562.16 79 7215 6 1013 645
discrc2 F4 3 perturbation 0.14 0.09 0.05 0.00 0.03 5 84 9 121 9
aubry2 classical 19 perturbation 600.75 10.36 1.88 6.37 582.28 79 7215 6 1013 645
ahmlh classical 16 perturbation NA NA NA NA NA NA NA NA NA NA
ahmlh classical 29 perturbation 125.80 2.70 0.96 7.73 114.60 57 10968 13 1660 1402
ahml classical 17 perturbation 1991.11 27.73 5.28 509.64 1447.92 42 7418 12 8718 7866
ahml classical 21 perturbation 47.46 1.29 0.50 3.70 42.00 39 7410 17 919 760
discrc2 F4 13 perturbation 73.73 0.39 0.13 0.23 72.34 4 42 6 49147 199
discrc2h F4 1 random 0.07 0.05 0.03 0.00 0.01 4 40 6 21 2
ahml F4 7 random 170.96 0.34 0.08 0.95 168.00 64 18363 17 27762 349
aubry2 F4 23 random 27.05 0.03 0.02 3.82 21.33 79 7215 6 5881 1020
ahml classical 22 perturbation 36.06 0.91 0.38 2.13 32.65 45 8052 12 693 534
ahmlh classical 4 random 21.24 0.79 0.33 0.30 19.95 78 14925 16 331 235
aubry2 F4 1 perturbation 28.36 0.04 0.02 3.86 22.60 79 7215 6 5881 1020
discrc2h F4 3 perturbation 5.28 0.31 0.15 0.01 4.81 25 3805 13 5228 52
discrc2h F4 21 perturbation 0.52 0.11 0.06 0.00 0.36 14 858 11 875 20
discrc2h F4 1 perturbation 0.16 0.09 0.06 0.00 0.05 7 195 9 148 7
discrc2h F4 7 random 127.25 0.33 0.07 0.46 124.90 16 1295 11 47176 391
discrc2h F4 2 perturbation 8.95 0.29 0.14 0.04 8.38 25 3805 13 9585 125
aubry2 F4 18 random 27.31 0.04 0.02 3.80 21.61 79 7215 6 5881 1020
discrc2 F4 12 random 9.71 0.12 0.05 0.06 9.37 14 1378 15 8251 72
discrc2h classical 3 random 88.78 4.13 0.74 4.24 79.50 16 955 11 1001 831
discrc2h F4 26 random 173.13 0.13 0.06 0.02 172.53 29 9436 16 23592 60
discrc2h classical 28 random 8.45 0.28 0.12 0.07 7.98 27 9173 16 136 93
discrc2 F4 19 random 7.92 0.09 0.04 0.04 7.64 21 2611 13 7179 109
discrc2h classical 21 perturbation 0.54 0.39 0.24 0.01 0.10 12 460 10 43 23
discrc2 F4 9 perturbation 30.93 0.38 0.13 0.22 29.79 9 247 7 24956 193
discrc2h classical 1 perturbation 0.56 0.39 0.24 0.01 0.11 12 460 10 43 23
ahmlh classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
aubry2 F4 28 random 31.37 0.05 0.03 4.38 24.95 79 7215 6 5881 1020
ahml F4 26 perturbation 13.66 0.19 0.09 0.45 12.59 28 3783 11 5164 214
discrc2h classical 24 random 10.38 0.31 0.15 0.10 9.85 17 6661 16 145 103
ahml F4 29 perturbation 123.33 0.51 0.15 3.97 116.38 44 8520 18 22559 887
ahml classical 10 perturbation 57.81 1.46 0.50 5.09 50.72 40 7713 14 944 769
discrc2h classical 27 random 0.20 0.10 0.05 0.01 0.06 6 196 9 27 13
discrc2h classical 19 perturbation 0.66 0.49 0.30 0.01 0.12 12 460 10 43 23
ahmlh classical 10 perturbation NA NA NA NA NA NA NA NA NA NA
aubry2 classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
discrc2 classical 19 perturbation 2.14 0.78 0.45 0.18 1.08 7 137 7 195 154
discrc2 F4 18 perturbation 0.12 0.09 0.05 0.00 0.01 4 35 5 42 8
ahml classical 19 perturbation 742.71 13.19 3.46 147.86 578.21 30 4576 12 5777 5229
ahml F4 18 random 110.34 0.23 0.08 0.85 107.89 65 14448 16 20580 519
ahmlh F4 26 perturbation 2528.46 20.60 3.22 620.18 1834.29 130 24322 21 261074 32686
discrc2 F4 11 random 10.94 0.03 0.02 0.01 10.78 16 2716 15 6481 29
discrc2h F4 5 perturbation 0.67 0.15 0.09 0.01 0.46 14 858 11 875 20
ahmlh classical 21 random 198.70 3.01 0.67 1.12 193.85 181 64928 31 755 560
ahml F4 21 perturbation 91.14 0.61 0.19 3.57 85.10 44 8100 14 19344 790
ahml classical 2 random 242.64 3.95 1.06 20.21 216.81 67 13310 13 2026 1705
discrc2h classical 2 random 29.00 0.10 0.05 0.03 28.70 24 18267 16 88 56
discrc2 F4 4 perturbation 63.72 0.44 0.15 0.20 62.24 3 20 4 52766 191
ahmlh classical 20 perturbation NA NA NA NA NA NA NA NA NA NA
ahmlh F4 21 perturbation 322.10 1.02 0.23 8.30 307.49 154 32450 22 47557 2528
ahmlh F4 4 perturbation 1795.74 13.97 2.00 248.94 1495.69 88 19264 17 204156 20216
aubry2 F4 6 random 36.90 0.05 0.03 4.91 29.59 79 7215 6 5881 1020
aubry2 classical 3 random 536.37 8.64 1.45 5.84 519.61 79 7215 6 1013 645
discrc2h classical 26 random 0.59 0.16 0.08 0.02 0.36 20 1420 10 66 44
ahml F4 5 random 1224.09 0.61 0.15 3.97 1216.00 45 8701 11 69137 664
discrc2h F4 10 random 263.03 0.65 0.17 0.50 259.93 28 10862 15 65063 421
ahml F4 8 random 128.38 0.12 0.04 0.38 126.79 72 15614 14 23397 329
discrc2h F4 12 random 0.59 0.05 0.03 0.01 0.48 15 725 10 879 23
aubry2 F4 27 perturbation 33.98 0.04 0.03 4.70 26.99 79 7215 6 5881 1020
discrc2 classical 14 random 6.43 0.77 0.30 0.43 5.03 24 1231 9 354 280
ahmlh classical 12 perturbation NA NA NA NA NA NA NA NA NA NA
ahml classical 18 perturbation 283.73 4.49 1.18 24.76 252.52 50 11630 14 1940 1592
ahmlh F4 12 perturbation 629.36 3.38 0.59 24.37 592.04 87 18008 15 82495 5123
discrc2h F4 0 localsearch 0.55 0.52 0.11 0.00 0.00 3 20 4 7 1
aubry2 classical 0 perturbation 600.67 12.20 2.35 6.51 579.87 79 7215 6 1013 645
aubry2 classical 0 random 605.05 8.57 1.39 6.48 587.87 79 7215 6 1013 645
aubry2 F4 13 random 33.31 0.04 0.02 4.75 26.28 79 7215 6 5881 1020
ahmlh F4 13 perturbation 354.63 1.05 0.25 9.05 338.65 154 32450 22 47557 2528
discrc2 F4 21 random 19.53 0.06 0.03 0.02 19.14 27 6333 12 11745 68
ahml classical 27 random 3.48 0.20 0.10 0.07 3.12 30 4633 13 116 71
discrc2 F4 11 perturbation 0.91 0.28 0.17 0.03 0.54 10 269 7 931 51
discrc2 F4 17 random 6.53 0.06 0.03 0.02 6.28 24 3001 10 5581 61
ahml F4 20 perturbation 159.61 0.66 0.20 5.16 151.20 50 11185 15 25116 963
discrc2h classical 24 perturbation 0.64 0.47 0.29 0.01 0.11 12 460 10 43 23
ahml F4 0 localsearch 2681.92 2378.72 92.96 7.34 291.78 61 19573 15 32249 1827
discrc2h F4 5 random 0.37 0.05 0.02 0.00 0.28 12 471 10 748 16
discrc2h F4 0 static NA NA NA NA NA NA NA NA NA NA
discrc2 F4 13 random 2524.44 0.37 0.09 0.17 2521.73 36 26930 16 80706 236
discrc2h F4 7 perturbation 0.43 0.12 0.08 0.00 0.27 10 282 10 801 13
ahml F4 9 perturbation 41.67 0.12 0.06 0.33 40.59 49 9155 12 7745 275
ahml classical 23 random 66.49 1.96 0.63 1.69 62.32 48 10237 15 519 338
ahmlh classical 11 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2 F4 0 caboara-perry 0.15 0.11 0.04 0.00 0.02 6 53 5 79 5
ahml F4 11 perturbation 49.22 0.12 0.05 0.68 47.48 54 11754 12 7735 347
ahmlh classical 3 random 85.10 2.55 0.79 0.96 81.11 145 31242 29 674 494
aubry2 classical 24 random 564.62 8.06 1.76 6.12 548.47 79 7215 6 1013 645
aubry2 F4 17 random 30.09 0.04 0.02 4.45 23.57 79 7215 6 5881 1020
ahml F4 2 perturbation 250.15 1.18 0.27 12.98 230.86 37 7488 14 41475 1984
discrc2h classical 0 caboara-perry 2.74 2.49 0.21 0.01 0.18 11 657 10 23 12
ahmlh F4 27 random 124.77 0.18 0.05 2.06 119.55 190 40244 21 20937 1316
aubry2 F4 20 random 32.09 0.05 0.03 4.48 25.42 79 7215 6 5881 1020
aubry2 F4 19 perturbation 30.69 0.05 0.03 4.38 24.38 79 7215 6 5881 1020
discrc2 F4 6 random 14.72 0.10 0.04 0.11 14.18 22 2918 10 10851 186
discrc2 F4 4 random 2.70 0.03 0.02 0.01 2.61 16 1854 9 3904 32
discrc2 classical 7 random 12.43 0.21 0.10 0.19 11.92 19 10904 19 201 140
ahmlh classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2h F4 23 random 0.05 0.04 0.02 0.00 0.01 5 53 6 23 2
discrc2 F4 21 perturbation 0.08 0.07 0.04 0.00 0.01 4 35 5 33 8
ahml classical 29 perturbation NA NA NA NA NA NA NA NA NA NA
aubry2 F4 29 perturbation 30.85 0.04 0.02 4.54 24.19 79 7215 6 5881 1020
aubry2 classical 26 random 527.11 7.29 1.22 5.98 511.85 79 7215 6 1013 645
discrc2h classical 10 random 0.54 0.26 0.13 0.03 0.19 12 434 10 65 41
ahmlh F4 7 random 261.00 0.65 0.12 2.82 253.85 164 35406 29 46191 1661
discrc2 F4 2 perturbation 33.87 0.32 0.10 0.15 32.87 6 63 6 32207 199
discrc2h classical 4 perturbation 0.43 0.31 0.20 0.01 0.09 12 460 10 43 23
ahmlh F4 19 perturbation NA NA NA NA NA NA NA NA NA NA
aubry2 classical 6 perturbation 386.65 8.43 1.38 4.31 372.45 79 7215 6 1013 645
discrc2 classical 29 random 0.55 0.14 0.07 0.02 0.35 17 1245 10 78 53
aubry2 classical 22 random 389.03 6.13 0.93 4.38 377.10 79 7215 6 1013 645
ahmlh classical 6 perturbation 1286.32 21.80 4.83 233.33 1026.40 86 17951 17 14627 13879
discrc2h F4 9 random 9938.92 0.33 0.08 0.56 9930.79 90 89286 17 220999 609
discrc2 F4 5 perturbation 4.32 0.05 0.03 0.02 4.12 27 3956 11 6224 72
ahmlh F4 7 perturbation NA NA NA NA NA NA NA NA NA NA
ahml F4 6 random 45.06 0.19 0.05 1.27 42.57 61 11229 12 14222 644
discrc2h classical 7 random 0.21 0.10 0.05 0.02 0.06 3 18 4 49 28
ahmlh F4 18 random 325.55 0.17 0.04 1.34 320.99 177 59206 18 30518 1256
discrc2 classical 4 random 12.26 0.20 0.09 0.17 11.76 23 12094 13 253 193
ahmlh classical 26 random 20.19 0.70 0.24 0.28 19.04 79 17302 16 358 248
discrc2h classical 17 random 0.37 0.07 0.03 0.01 0.26 18 1165 12 55 32
ahml F4 6 perturbation 465.15 0.27 0.08 0.78 462.80 71 17915 20 49203 599
ahmlh F4 25 random 455.36 0.58 0.10 5.94 444.45 147 38808 21 61249 2493
aubry2 F4 0 perturbation 21.22 0.03 0.02 3.06 16.75 79 7215 6 5881 1020
discrc2h classical 21 random 0.11 0.07 0.03 0.01 0.02 6 87 7 25 11
discrc2 F4 23 perturbation 0.07 0.05 0.03 0.00 0.00 3 20 4 24 7
discrc2h classical 14 perturbation 0.42 0.31 0.19 0.01 0.08 12 460 10 43 23
ahml F4 23 random 276.41 0.09 0.03 0.47 274.67 52 16598 17 37550 309
ahml classical 24 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2 F4 23 random 3.25 0.08 0.03 0.01 3.09 15 2672 10 5346 34
discrc2h classical 6 perturbation 0.44 0.32 0.19 0.01 0.08 12 460 10 43 23
discrc2 F4 0 random 19198.66 0.13 0.05 0.07 19196.21 32 35236 18 123215 159
aubry2 F4 19 random 20.20 0.03 0.01 2.91 15.96 79 7215 6 5881 1020
discrc2 classical 26 perturbation 1.72 0.48 0.27 0.14 1.03 19 595 7 225 174
ahmlh classical 18 perturbation 3579.99 52.10 9.31 1062.30 2455.46 98 19839 19 30537 29340
ahml classical 0 localsearch 2090.26 2057.08 97.88 0.68 32.25 65 22143 14 343 217
discrc2 F4 6 perturbation 0.07 0.06 0.03 0.00 0.01 4 35 5 42 8
discrc2h classical 19 random 0.22 0.09 0.04 0.02 0.09 11 306 9 64 42
discrc2 F4 10 random 17.20 0.08 0.03 0.05 16.81 33 5918 10 12366 185
discrc2 classical 3 perturbation 12.59 2.22 1.00 3.04 7.06 26 1290 10 1099 951
ahmlh classical 28 perturbation NA NA NA NA NA NA NA NA NA NA
discrc2h classical 7 perturbation 0.38 0.27 0.17 0.01 0.08 12 460 10 43 23
